"date";"Date PC";"Time Julian";"temperature";"conductivite";"salinite";"oxygene";"o2";"ph";"fluorimetrie";"turbidite"
"2009-08-27 13:00:00";"40052.5";"-99";"26.5278";"5.65557";"36.3613";"4.21339";"91.9543";"8.127";"-99";"-99"
"2009-08-27 13:30:00";"40052.6";"-99";"26.5518";"5.65813";"36.3609";"4.21535";"92.0336";"8.336";"-99";"-99"
"2009-08-27 14:00:00";"40052.6";"-99";"26.5296";"5.65577";"36.3613";"4.21528";"91.9983";"8.227";"-99";"-99"
"2009-08-27 14:30:00";"40052.6";"-99";"26.4715";"5.64995";"36.365";"4.21592";"91.9253";"8.213";"-99";"-99"
"2009-08-27 15:00:00";"40052.6";"-99";"26.5214";"5.65503";"36.3624";"4.21489";"91.978";"8.231";"-99";"-99"
"2009-08-27 15:30:00";"40052.6";"-99";"26.5173";"5.65417";"36.3594";"4.21768";"92.031";"8.362";"-99";"-99"
"2009-08-27 16:00:00";"40052.7";"-99";"26.5381";"5.65664";"36.361";"4.21617";"92.0306";"8.381";"-99";"-99"
"2009-08-27 16:30:00";"40052.7";"-99";"26.609";"5.66438";"36.3611";"4.21158";"92.0387";"8.394";"-99";"-99"
"2009-08-27 17:00:00";"40052.7";"-99";"26.6037";"5.66393";"36.3621";"4.21382";"92.08";"8.575";"-99";"-99"
"2009-08-27 17:30:00";"40052.7";"-99";"26.6107";"5.6648";"36.3628";"4.21263";"92.0651";"8.555";"-99";"-99"
"2009-08-27 18:00:00";"40052.8";"-99";"26.5654";"5.65976";"36.3621";"4.2153";"92.0538";"8.525";"-99";"-99"
"2009-08-27 18:30:00";"40052.8";"-99";"26.4718";"5.64931";"36.3601";"4.22235";"92.0636";"8.411";"-99";"-99"
"2009-08-27 19:00:00";"40052.8";"-99";"26.4742";"5.64947";"36.3593";"4.22166";"92.0518";"8.393";"-99";"-99"
"2009-08-27 19:30:00";"40052.8";"-99";"26.5038";"5.65294";"36.3611";"4.22088";"92.081";"8.419";"-99";"-99"
"2009-08-27 20:00:00";"40052.8";"-99";"26.5296";"5.65587";"36.362";"4.21701";"92.0365";"8.302";"-99";"-99"
"2009-08-27 20:30:00";"40052.9";"-99";"26.5989";"5.6638";"36.3649";"4.21153";"92.0241";"8.476";"-99";"-99"
"2009-08-27 21:00:00";"40052.9";"-99";"26.6212";"5.66618";"36.3645";"4.21077";"92.0415";"8.471";"-99";"-99"
"2009-08-27 21:30:00";"40052.9";"-99";"26.6154";"5.66526";"36.3625";"4.21137";"92.0445";"8.497";"-99";"-99"
"2009-08-27 22:00:00";"40052.9";"-99";"26.6035";"5.66388";"36.3618";"4.21397";"92.0829";"8.447";"-99";"-99"
"2009-08-27 22:30:00";"40052.9";"-99";"26.6085";"5.66454";"36.3627";"4.2113";"92.0327";"8.396";"-99";"-99"
"2009-08-27 23:00:00";"40053";"-99";"26.6112";"5.66492";"36.3633";"4.2134";"92.0829";"8.478";"-99";"-99"
"2009-08-27 23:30:00";"40053";"-99";"26.6539";"5.67266";"36.3857";"4.21012";"92.0882";"8.554";"-99";"-99"
"2009-08-28 00:00:00";"40053";"-99";"26.6181";"5.66753";"36.3768";"4.21244";"92.0797";"8.454";"-99";"-99"
"2009-08-28 00:30:00";"40053";"-99";"26.6098";"5.66562";"36.3695";"4.21307";"92.0769";"8.451";"-99";"-99"
"2009-08-28 01:00:00";"40053";"-99";"26.5897";"5.663";"36.3663";"4.21415";"92.0683";"8.402";"-99";"-99"
"2009-08-28 01:30:00";"40053.1";"-99";"26.5997";"5.66435";"36.3683";"4.21314";"92.0623";"8.433";"-99";"-99"
"2009-08-28 02:00:00";"40053.1";"-99";"26.6061";"5.6648";"36.3664";"4.2134";"92.077";"8.444";"-99";"-99"
"2009-08-28 02:30:00";"40053.1";"-99";"26.6082";"5.66507";"36.3668";"4.2119";"92.0475";"8.352";"-99";"-99"
"2009-08-28 03:00:00";"40053.1";"-99";"26.6032";"5.6645";"36.3666";"4.21253";"92.0535";"8.393";"-99";"-99"
"2009-08-28 03:30:00";"40053.1";"-99";"26.5952";"5.66368";"36.3669";"4.21322";"92.0565";"8.343";"-99";"-99"
"2009-08-28 04:00:00";"40053.2";"-99";"26.5898";"5.66338";"36.369";"4.21435";"92.0742";"8.373";"-99";"-99"
"2009-08-28 04:30:00";"40053.2";"-99";"26.5684";"5.66132";"36.3709";"4.21109";"91.9713";"8.149";"-99";"-99"
"2009-08-28 05:00:00";"40053.2";"-99";"26.5733";"5.66204";"36.3723";"4.21261";"92.0127";"8.281";"-99";"-99"
"2009-08-28 05:30:00";"40053.2";"-99";"26.5813";"5.6627";"36.3708";"4.21087";"91.9861";"8.219";"-99";"-99"
"2009-08-28 06:00:00";"40053.2";"-99";"26.577";"5.66214";"36.3701";"4.21308";"92.0274";"8.315";"-99";"-99"
"2009-08-28 06:30:00";"40053.3";"-99";"26.5931";"5.6637";"36.3687";"4.21063";"91.9977";"8.134";"-99";"-99"
"2009-08-28 07:00:00";"40053.3";"-99";"26.5877";"5.66304";"36.3682";"4.21251";"92.0302";"8.287";"-99";"-99"
"2009-08-28 07:30:00";"40053.3";"-99";"26.5679";"5.66112";"36.3699";"4.21278";"92.0068";"8.172";"-99";"-99"
"2009-08-28 08:00:00";"40053.3";"-99";"26.586";"5.66304";"36.3695";"4.21313";"92.042";"8.258";"-99";"-99"
"2009-08-28 08:30:00";"40053.4";"-99";"26.586";"5.66296";"36.3689";"4.21489";"92.0802";"8.258";"-99";"-99"
"2009-08-28 09:00:00";"40053.4";"-99";"26.5915";"5.66334";"36.3673";"4.21575";"92.1066";"8.224";"-99";"-99"
"2009-08-28 09:30:00";"40053.4";"-99";"26.6127";"5.66556";"36.3667";"4.21414";"92.1033";"8.35";"-99";"-99"
"2009-08-28 10:00:00";"40053.4";"-99";"26.6236";"5.66664";"36.366";"4.21394";"92.115";"8.341";"-99";"-99"
"2009-08-28 10:30:00";"40053.4";"-99";"26.6383";"5.66822";"36.3658";"4.21317";"92.1207";"8.397";"-99";"-99"
"2009-08-28 11:00:00";"40053.5";"-99";"26.6521";"5.66962";"36.3651";"4.21545";"92.1912";"8.451";"-99";"-99"
"2009-08-28 11:30:00";"40053.5";"-99";"26.6353";"5.6683";"36.3687";"4.21411";"92.1382";"8.509";"-99";"-99"
"2009-08-28 12:00:00";"40053.5";"-99";"26.6595";"5.67064";"36.3666";"4.21394";"92.1704";"8.437";"-99";"-99"
"2009-08-28 12:30:00";"40053.5";"-99";"26.7175";"5.67749";"36.3705";"4.21003";"92.1756";"8.562";"-99";"-99"
"2009-08-28 13:00:00";"40053.5";"-99";"26.7493";"5.68175";"36.3762";"4.20645";"92.1487";"8.761";"-99";"-99"
"2009-08-28 13:30:00";"40053.6";"-99";"26.7368";"5.6799";"36.3727";"4.20782";"92.1577";"8.715";"-99";"-99"
"2009-08-28 14:00:00";"40053.6";"-99";"26.7413";"5.68024";"36.3717";"4.2086";"92.1812";"8.797";"-99";"-99"
"2009-08-28 14:30:00";"40053.6";"-99";"26.7445";"5.68062";"36.3718";"4.20676";"92.1458";"8.699";"-99";"-99"
"2009-08-28 15:00:00";"40053.6";"-99";"26.7235";"5.67807";"36.37";"4.20909";"92.1638";"8.664";"-99";"-99"
"2009-08-28 15:30:00";"40053.6";"-99";"26.7283";"5.67871";"36.3709";"4.20846";"92.1578";"8.646";"-99";"-99"
"2009-08-28 16:00:00";"40053.7";"-99";"26.7517";"5.6813";"36.3711";"4.20613";"92.1428";"8.729";"-99";"-99"
"2009-08-28 16:30:00";"40053.7";"-99";"26.7359";"5.67945";"36.3702";"4.20673";"92.1312";"8.686";"-99";"-99"
"2009-08-28 17:00:00";"40053.7";"-99";"26.748";"5.6804";"36.3675";"4.20527";"92.1164";"8.534";"-99";"-99"
"2009-08-28 17:30:00";"40053.7";"-99";"26.7251";"5.67786";"36.3672";"4.20662";"92.1108";"8.502";"-99";"-99"
"2009-08-28 18:00:00";"40053.8";"-99";"26.6987";"5.67504";"36.3676";"4.20847";"92.1111";"8.468";"-99";"-99"
"2009-08-28 18:30:00";"40053.8";"-99";"26.6866";"5.67376";"36.3679";"4.20891";"92.1024";"8.416";"-99";"-99"
"2009-08-28 19:00:00";"40053.8";"-99";"26.6166";"5.66602";"36.367";"4.2117";"92.0562";"8.332";"-99";"-99"
"2009-08-28 19:30:00";"40053.8";"-99";"26.6372";"5.66828";"36.3671";"4.20918";"92.0325";"8.32";"-99";"-99"
"2009-08-28 20:00:00";"40053.8";"-99";"26.6775";"5.67274";"36.3676";"4.20754";"92.0585";"8.278";"-99";"-99"
"2009-08-28 20:30:00";"40053.9";"-99";"26.7237";"5.67765";"36.3668";"4.20647";"92.105";"8.498";"-99";"-99"
"2009-08-28 21:00:00";"40053.9";"-99";"26.7087";"5.67605";"36.367";"4.20764";"92.1081";"8.444";"-99";"-99"
"2009-08-28 21:30:00";"40053.9";"-99";"26.8289";"5.68996";"36.3729";"4.19893";"92.1035";"8.532";"-99";"-99"
"2009-08-28 22:00:00";"40053.9";"-99";"26.766";"5.68289";"36.3714";"4.20258";"92.0867";"8.479";"-99";"-99"
"2009-08-28 22:30:00";"40053.9";"-99";"26.7492";"5.68082";"36.3697";"4.20366";"92.084";"8.452";"-99";"-99"
"2009-08-28 23:00:00";"40054";"-99";"26.7354";"5.67933";"36.3697";"4.20261";"92.0401";"8.344";"-99";"-99"
"2009-08-28 23:30:00";"40054";"-99";"26.6936";"5.67477";"36.3697";"4.20233";"91.97";"8.221";"-99";"-99"
"2009-08-29 00:00:00";"40054";"-99";"26.679";"5.6733";"36.3705";"4.20253";"91.9527";"8.136";"-99";"-99"
"2009-08-29 00:30:00";"40054";"-99";"26.6505";"5.67";"36.3691";"4.20807";"92.0296";"8.267";"-99";"-99"
"2009-08-29 01:00:00";"40054";"-99";"26.6412";"5.66894";"36.3687";"4.20711";"91.9942";"8.221";"-99";"-99"
"2009-08-29 01:30:00";"40054.1";"-99";"26.6344";"5.6681";"36.368";"4.20949";"92.0356";"8.315";"-99";"-99"
"2009-08-29 02:00:00";"40054.1";"-99";"26.6335";"5.66804";"36.3683";"4.20995";"92.0443";"8.363";"-99";"-99"
"2009-08-29 02:30:00";"40054.1";"-99";"26.6362";"5.66835";"36.3685";"4.21002";"92.0502";"8.31";"-99";"-99"
"2009-08-29 03:00:00";"40054.1";"-99";"26.6399";"5.66874";"36.3684";"4.20883";"92.0295";"8.277";"-99";"-99"
"2009-08-29 03:30:00";"40054.1";"-99";"26.6458";"5.66938";"36.3684";"4.20855";"92.0324";"8.218";"-99";"-99"
"2009-08-29 04:00:00";"40054.2";"-99";"26.6492";"5.66973";"36.3682";"4.20993";"92.0677";"8.268";"-99";"-99"
"2009-08-29 04:30:00";"40054.2";"-99";"26.6513";"5.66992";"36.3678";"4.20641";"91.994";"8.22";"-99";"-99"
"2009-08-29 05:00:00";"40054.2";"-99";"26.6711";"5.67244";"36.3705";"4.20053";"91.8967";"7.92";"-99";"-99"
"2009-08-29 05:30:00";"40054.2";"-99";"26.6628";"5.67134";"36.3691";"4.20559";"91.9942";"8.099";"-99";"-99"
"2009-08-29 06:00:00";"40054.2";"-99";"26.6466";"5.66956";"36.369";"4.20807";"92.0237";"8.239";"-99";"-99"
"2009-08-29 06:30:00";"40054.3";"-99";"26.6452";"5.66936";"36.3686";"4.20697";"91.9971";"8.197";"-99";"-99"
"2009-08-29 07:00:00";"40054.3";"-99";"26.6441";"5.66932";"36.3692";"4.20932";"92.0472";"8.242";"-99";"-99"
"2009-08-29 07:30:00";"40054.3";"-99";"26.6546";"5.6705";"36.3695";"4.2075";"92.0235";"8.196";"-99";"-99"
"2009-08-29 08:00:00";"40054.3";"-99";"26.669";"5.67212";"36.3699";"4.20701";"92.0351";"8.217";"-99";"-99"
"2009-08-29 08:30:00";"40054.4";"-99";"26.6693";"5.67206";"36.3692";"4.20902";"92.0792";"8.279";"-99";"-99"
"2009-08-29 09:00:00";"40054.4";"-99";"26.6705";"5.67214";"36.3688";"4.20989";"92.0998";"8.359";"-99";"-99"
"2009-08-29 09:30:00";"40054.4";"-99";"26.6742";"5.6726";"36.3693";"4.21109";"92.1321";"8.403";"-99";"-99"
"2009-08-29 10:00:00";"40054.4";"-99";"26.6863";"5.6738";"36.3684";"4.21";"92.126";"8.354";"-99";"-99"
"2009-08-29 10:30:00";"40054.4";"-99";"26.6928";"5.67425";"36.3665";"4.21066";"92.1495";"8.455";"-99";"-99"
"2009-08-29 11:00:00";"40054.5";"-99";"26.7053";"5.67586";"36.3684";"4.20987";"92.1522";"8.516";"-99";"-99"
"2009-08-29 11:30:00";"40054.5";"-99";"26.7172";"5.67717";"36.3684";"4.21024";"92.1786";"8.546";"-99";"-99"
"2009-08-29 12:00:00";"40054.5";"-99";"26.72";"5.67747";"36.3684";"4.21017";"92.1814";"8.542";"-99";"-99"
"2009-08-29 12:30:00";"40054.5";"-99";"26.7213";"5.67757";"36.3681";"4.20874";"92.1519";"8.542";"-99";"-99"
"2009-08-29 13:00:00";"40054.5";"-99";"26.7207";"5.67739";"36.3673";"4.20935";"92.1638";"8.529";"-99";"-99"
"2009-08-29 13:30:00";"40054.6";"-99";"26.7108";"5.67631";"36.3673";"4.21058";"92.1757";"8.521";"-99";"-99"
"2009-08-29 14:00:00";"40054.6";"-99";"26.7287";"5.67829";"36.3675";"4.20757";"92.1371";"8.564";"-99";"-99"
"2009-08-29 14:30:00";"40054.6";"-99";"26.7463";"5.68016";"36.3671";"4.20459";"92.0987";"8.487";"-99";"-99"
"2009-08-29 15:00:00";"40054.6";"-99";"26.7513";"5.68066";"36.3668";"4.20426";"92.0987";"8.435";"-99";"-99"
"2009-08-29 15:30:00";"40054.6";"-99";"26.7357";"5.67912";"36.368";"4.20533";"92.0989";"8.487";"-99";"-99"
"2009-08-29 16:00:00";"40054.7";"-99";"26.7561";"5.68112";"36.3664";"4.20433";"92.1075";"8.485";"-99";"-99"
"2009-08-29 16:30:00";"40054.7";"-99";"26.7549";"5.68102";"36.3666";"4.20401";"92.0986";"8.443";"-99";"-99"
"2009-08-29 17:00:00";"40054.7";"-99";"26.7296";"5.67839";"36.3675";"4.20455";"92.0725";"8.388";"-99";"-99"
"2009-08-29 17:30:00";"40054.7";"-99";"26.7239";"5.67771";"36.3671";"4.20631";"92.1021";"8.422";"-99";"-99"
"2009-08-29 18:00:00";"40054.8";"-99";"26.7263";"5.67799";"36.3672";"4.20654";"92.1108";"8.428";"-99";"-99"
"2009-08-29 18:30:00";"40054.8";"-99";"26.7262";"5.67806";"36.3678";"4.20653";"92.1108";"8.355";"-99";"-99"
"2009-08-29 19:00:00";"40054.8";"-99";"26.6949";"5.67469";"36.368";"4.20643";"92.0611";"8.315";"-99";"-99"
"2009-08-29 19:30:00";"40054.8";"-99";"26.6984";"5.67501";"36.3676";"4.20742";"92.0877";"8.309";"-99";"-99"
"2009-08-29 20:00:00";"40054.8";"-99";"26.6821";"5.67314";"36.3669";"4.20791";"92.0731";"8.299";"-99";"-99"
"2009-08-29 20:30:00";"40054.9";"-99";"26.6948";"5.67454";"36.3671";"4.20795";"92.0936";"8.289";"-99";"-99"
"2009-08-29 21:00:00";"40054.9";"-99";"26.6839";"5.67323";"36.3662";"4.2082";"92.0819";"8.308";"-99";"-99"
"2009-08-29 21:30:00";"40054.9";"-99";"26.6782";"5.67252";"36.3655";"4.20862";"92.082";"8.286";"-99";"-99"
"2009-08-29 22:00:00";"40054.9";"-99";"26.6615";"5.67076";"36.3659";"4.20844";"92.0527";"8.24";"-99";"-99"
"2009-08-29 22:30:00";"40054.9";"-99";"26.6576";"5.6703";"36.3657";"4.211";"92.1029";"8.292";"-99";"-99"
"2009-08-29 23:00:00";"40055";"-99";"26.6762";"5.67236";"36.366";"4.20807";"92.0673";"8.181";"-99";"-99"
"2009-08-29 23:30:00";"40055";"-99";"26.6673";"5.67139";"36.3659";"4.20695";"92.0292";"8.153";"-99";"-99"
"2009-08-30 00:00:00";"40055";"-99";"26.6796";"5.67272";"36.3659";"4.2061";"92.0291";"8.088";"-99";"-99"
"2009-08-30 00:30:00";"40055";"-99";"26.6908";"5.67272";"36.357";"4.21023";"92.132";"8.395";"-99";"-99"
"2009-08-30 01:00:00";"40055";"-99";"26.6956";"5.6733";"36.3575";"4.20812";"92.0935";"8.273";"-99";"-99"
"2009-08-30 01:30:00";"40055.1";"-99";"26.6891";"5.67282";"36.3591";"4.21083";"92.1437";"8.331";"-99";"-99"
"2009-08-30 02:00:00";"40055.1";"-99";"26.6177";"5.66592";"36.3654";"4.21368";"92.1002";"8.292";"-99";"-99"
"2009-08-30 02:30:00";"40055.1";"-99";"26.6373";"5.66798";"36.3648";"4.21151";"92.0824";"8.237";"-99";"-99"
"2009-08-30 03:00:00";"40055.1";"-99";"26.657";"5.66994";"36.3635";"4.20962";"92.0705";"8.214";"-99";"-99"
"2009-08-30 03:30:00";"40055.1";"-99";"26.6522";"5.66917";"36.3618";"4.21081";"92.0882";"8.167";"-99";"-99"
"2009-08-30 04:00:00";"40055.2";"-99";"26.6419";"5.66798";"36.3613";"4.21181";"92.0942";"8.139";"-99";"-99"
"2009-08-30 04:30:00";"40055.2";"-99";"26.6249";"5.66618";"36.3616";"4.21004";"92.0296";"8.036";"-99";"-99"
"2009-08-30 05:00:00";"40055.2";"-99";"26.637";"5.66733";"36.3604";"4.21205";"92.0914";"8.103";"-99";"-99"
"2009-08-30 05:30:00";"40055.2";"-99";"26.566";"5.6598";"36.3618";"4.21498";"92.0479";"8.087";"-99";"-99"
"2009-08-30 06:00:00";"40055.2";"-99";"26.6012";"5.66368";"36.3622";"4.21116";"92.0182";"7.977";"-99";"-99"
"2009-08-30 06:30:00";"40055.3";"-99";"26.5776";"5.6614";"36.3642";"4.21749";"92.1216";"8.321";"-99";"-99"
"2009-08-30 07:00:00";"40055.3";"-99";"26.5732";"5.6608";"36.3634";"4.21889";"92.1449";"8.198";"-99";"-99"
"2009-08-30 07:30:00";"40055.3";"-99";"26.5335";"5.65639";"36.3627";"4.22225";"92.1571";"8.222";"-99";"-99"
"2009-08-30 08:00:00";"40055.3";"-99";"26.5388";"5.65704";"36.3633";"4.22064";"92.1305";"8.242";"-99";"-99"
"2009-08-30 08:30:00";"40055.4";"-99";"26.5515";"5.65846";"36.3636";"4.22312";"92.204";"8.317";"-99";"-99"
"2009-08-30 09:00:00";"40055.4";"-99";"26.5562";"5.6589";"36.363";"4.22144";"92.1744";"8.246";"-99";"-99"
"2009-08-30 09:30:00";"40055.4";"-99";"26.5785";"5.66128";"36.3627";"4.22298";"92.242";"8.346";"-99";"-99"
"2009-08-30 10:00:00";"40055.4";"-99";"26.5897";"5.66254";"36.363";"4.22501";"92.3035";"8.418";"-99";"-99"
"2009-08-30 10:30:00";"40055.4";"-99";"26.5856";"5.66218";"36.3636";"4.22244";"92.2416";"8.395";"-99";"-99"
"2009-08-30 11:00:00";"40055.5";"-99";"26.5888";"5.6624";"36.3627";"4.22292";"92.2564";"8.426";"-99";"-99"
"2009-08-30 11:30:00";"40055.5";"-99";"26.6085";"5.66448";"36.3622";"4.22342";"92.2974";"8.577";"-99";"-99"
"2009-08-30 12:00:00";"40055.5";"-99";"26.5834";"5.662";"36.364";"4.22366";"92.2652";"8.571";"-99";"-99"
"2009-08-30 12:30:00";"40055.5";"-99";"26.5752";"5.6613";"36.3654";"4.2226";"92.23";"8.492";"-99";"-99"
"2009-08-30 13:00:00";"40055.5";"-99";"26.6095";"5.66502";"36.3654";"4.21897";"92.2032";"8.43";"-99";"-99"
"2009-08-30 13:30:00";"40055.6";"-99";"26.6256";"5.6667";"36.3649";"4.21812";"92.209";"8.462";"-99";"-99"
"2009-08-30 14:00:00";"40055.6";"-99";"26.6273";"5.66688";"36.3648";"4.22015";"92.2561";"8.518";"-99";"-99"
"2009-08-30 14:30:00";"40055.6";"-99";"26.6355";"5.66795";"36.3661";"4.22115";"92.2912";"8.539";"-99";"-99"
"2009-08-30 15:00:00";"40055.6";"-99";"26.6348";"5.66782";"36.3657";"4.21785";"92.2175";"8.502";"-99";"-99"
"2009-08-30 15:30:00";"40055.6";"-99";"26.6365";"5.668";"36.3656";"4.2172";"92.2059";"8.53";"-99";"-99"
"2009-08-30 16:00:00";"40055.7";"-99";"26.6248";"5.66661";"36.3648";"4.21817";"92.209";"8.562";"-99";"-99"
"2009-08-30 16:30:00";"40055.7";"-99";"26.6243";"5.66649";"36.3644";"4.2166";"92.1737";"8.531";"-99";"-99"
"2009-08-30 17:00:00";"40055.7";"-99";"26.6189";"5.66562";"36.3622";"4.2169";"92.1708";"8.524";"-99";"-99"
"2009-08-30 17:30:00";"40055.7";"-99";"26.6205";"5.66557";"36.3607";"4.21736";"92.1826";"8.473";"-99";"-99"
"2009-08-30 18:00:00";"40055.8";"-99";"26.6153";"5.6653";"36.3628";"4.21674";"92.162";"8.463";"-99";"-99"
"2009-08-30 18:30:00";"40055.8";"-99";"26.6075";"5.6642";"36.361";"4.21774";"92.171";"8.468";"-99";"-99"
"2009-08-30 19:00:00";"40055.8";"-99";"26.5251";"5.65865";"36.3858";"4.23349";"92.4015";"9.125";"-99";"-99"
"2009-08-30 19:30:00";"40055.8";"-99";"26.5481";"5.65885";"36.3691";"4.22414";"92.2241";"8.588";"-99";"-99"
"2009-08-30 20:00:00";"40055.8";"-99";"26.5603";"5.65964";"36.3652";"4.22204";"92.1949";"8.442";"-99";"-99"
"2009-08-30 20:30:00";"40055.9";"-99";"26.5598";"5.6597";"36.366";"4.223";"92.2156";"8.442";"-99";"-99"
"2009-08-30 21:00:00";"40055.9";"-99";"26.5525";"5.65952";"36.3705";"4.22463";"92.2421";"8.468";"-99";"-99"
"2009-08-30 21:30:00";"40055.9";"-99";"26.5472";"5.659";"36.3709";"4.2231";"92.2009";"8.426";"-99";"-99"
"2009-08-30 22:00:00";"40055.9";"-99";"26.5505";"5.65922";"36.3699";"4.22492";"92.2451";"8.442";"-99";"-99"
"2009-08-30 22:30:00";"40055.9";"-99";"26.5129";"5.65567";"36.3737";"4.22761";"92.2484";"8.421";"-99";"-99"
"2009-08-30 23:00:00";"40056";"-99";"26.559";"5.66004";"36.3691";"4.22473";"92.2538";"8.461";"-99";"-99"
"2009-08-30 23:30:00";"40056";"-99";"26.5764";"5.66186";"36.3686";"4.225";"92.286";"8.431";"-99";"-99"
"2009-08-31 00:00:00";"40056";"-99";"26.61";"5.66526";"36.3667";"4.22226";"92.2767";"8.448";"-99";"-99"
"2009-08-31 00:30:00";"40056";"-99";"26.6028";"5.66448";"36.3667";"4.22439";"92.3122";"8.443";"-99";"-99"
"2009-08-31 01:00:00";"40056";"-99";"26.6031";"5.66455";"36.3671";"4.22342";"92.2915";"8.421";"-99";"-99"
"2009-08-31 01:30:00";"40056.1";"-99";"26.6265";"5.66691";"36.3657";"4.22045";"92.2618";"8.412";"-99";"-99"
"2009-08-31 02:00:00";"40056.1";"-99";"26.6194";"5.66602";"36.3648";"4.22233";"92.2914";"8.438";"-99";"-99"
"2009-08-31 02:30:00";"40056.1";"-99";"26.6145";"5.6656";"36.3656";"4.22265";"92.2914";"8.44";"-99";"-99"
"2009-08-31 03:00:00";"40056.1";"-99";"26.6122";"5.66534";"36.3655";"4.22227";"92.2796";"8.429";"-99";"-99"
"2009-08-31 03:30:00";"40056.1";"-99";"26.6095";"5.66507";"36.3658";"4.223";"92.2915";"8.417";"-99";"-99"
"2009-08-31 04:00:00";"40056.2";"-99";"26.6112";"5.6652";"36.3653";"4.22262";"92.2855";"8.394";"-99";"-99"
"2009-08-31 04:30:00";"40056.2";"-99";"26.615";"5.66564";"36.3655";"4.22288";"92.2973";"8.419";"-99";"-99"
"2009-08-31 05:00:00";"40056.2";"-99";"26.6163";"5.66572";"36.365";"4.22199";"92.2796";"8.36";"-99";"-99"
"2009-08-31 05:30:00";"40056.2";"-99";"26.6052";"5.66465";"36.3661";"4.22141";"92.2503";"8.211";"-99";"-99"
"2009-08-31 06:00:00";"40056.2";"-99";"26.6123";"5.6654";"36.3659";"4.22253";"92.2856";"8.271";"-99";"-99"
"2009-08-31 06:30:00";"40056.3";"-99";"26.6087";"5.66502";"36.3659";"4.22237";"92.2767";"8.248";"-99";"-99"
"2009-08-31 07:00:00";"40056.3";"-99";"26.6017";"5.66432";"36.3664";"4.22407";"92.3033";"8.248";"-99";"-99"
"2009-08-31 07:30:00";"40056.3";"-99";"26.6185";"5.66608";"36.3659";"4.22492";"92.3473";"8.324";"-99";"-99"
"2009-08-31 08:00:00";"40056.3";"-99";"26.6264";"5.66684";"36.3652";"4.22303";"92.3176";"8.298";"-99";"-99"
"2009-08-31 08:30:00";"40056.4";"-99";"26.64";"5.66832";"36.3652";"4.22449";"92.3706";"8.352";"-99";"-99"
"2009-08-31 09:00:00";"40056.4";"-99";"26.6392";"5.66828";"36.3655";"4.22359";"92.3498";"8.34";"-99";"-99"
"2009-08-31 09:30:00";"40056.4";"-99";"26.6499";"5.66928";"36.3644";"4.22368";"92.3674";"8.38";"-99";"-99"
"2009-08-31 10:00:00";"40056.4";"-99";"26.6648";"5.67082";"36.3638";"4.22492";"92.4173";"8.455";"-99";"-99"
"2009-08-31 10:30:00";"40056.4";"-99";"26.6681";"5.67122";"36.3641";"4.22199";"92.3582";"8.462";"-99";"-99"
"2009-08-31 11:00:00";"40056.5";"-99";"26.6746";"5.67188";"36.3637";"4.22249";"92.3789";"8.462";"-99";"-99"
"2009-08-31 11:30:00";"40056.5";"-99";"26.6901";"5.67348";"36.3631";"4.22396";"92.4346";"8.527";"-99";"-99"
"2009-08-31 12:00:00";"40056.5";"-99";"26.7001";"5.67446";"36.3623";"4.223";"92.4285";"8.511";"-99";"-99"
"2009-08-31 12:30:00";"40056.5";"-99";"26.7122";"5.67559";"36.3609";"4.22339";"92.4548";"8.545";"-99";"-99"
"2009-08-31 13:00:00";"40056.5";"-99";"26.7119";"5.67549";"36.3604";"4.22557";"92.5019";"8.509";"-99";"-99"
"2009-08-31 13:30:00";"40056.6";"-99";"26.7135";"5.67569";"36.3606";"4.2241";"92.4724";"8.553";"-99";"-99"
"2009-08-31 14:00:00";"40056.6";"-99";"26.7141";"5.67576";"36.3607";"4.22406";"92.4724";"8.528";"-99";"-99"
"2009-08-31 14:30:00";"40056.6";"-99";"26.7137";"5.67573";"36.3608";"4.22342";"92.4577";"8.487";"-99";"-99"
"2009-08-31 15:00:00";"40056.6";"-99";"26.7188";"5.67621";"36.3602";"4.22079";"92.4076";"8.501";"-99";"-99"
"2009-08-31 15:30:00";"40056.6";"-99";"26.6988";"5.67415";"36.361";"4.22298";"92.4256";"8.484";"-99";"-99"
"2009-08-31 16:00:00";"40056.7";"-99";"26.7003";"5.67432";"36.3612";"4.2218";"92.402";"8.459";"-99";"-99"
"2009-08-31 16:30:00";"40056.7";"-99";"26.7032";"5.67454";"36.3605";"4.22162";"92.402";"8.42";"-99";"-99"
"2009-08-31 17:00:00";"40056.7";"-99";"26.6926";"5.67344";"36.3608";"4.22195";"92.3933";"8.42";"-99";"-99"
"2009-08-31 17:30:00";"40056.7";"-99";"26.6862";"5.6727";"36.3606";"4.22362";"92.4199";"8.374";"-99";"-99"
"2009-08-31 18:00:00";"40056.8";"-99";"26.6833";"5.67236";"36.3603";"4.22221";"92.3846";"8.366";"-99";"-99"
"2009-08-31 18:30:00";"40056.8";"-99";"26.6792";"5.67188";"36.3601";"4.22345";"92.4053";"8.367";"-99";"-99"
"2009-08-31 19:00:00";"40056.8";"-99";"26.6705";"5.67046";"36.3567";"4.22496";"92.423";"8.384";"-99";"-99"
"2009-08-31 19:30:00";"40056.8";"-99";"26.6716";"5.67084";"36.3585";"4.22523";"92.4318";"8.389";"-99";"-99"
