Annee,Mois,Jour,Heure,Minute,Sec,Hs (m),Tpeak (s),Hrms (m),H1/10 (m),H1/100 (m),Hmax (m)
2022,6,26,17,0,0,3.054650539298369,13.75947622329428,2.155225658282738,3.879406184908929,5.101266400628276,5.941899862178381
2022,6,26,18,0,0,2.963660543410302,13.3322203672788,2.091027161183935,3.763848890131083,4.949313107495203,5.764906311829049
2022,6,26,19,0,0,2.690284616342862,9.867380560131794,1.898145257086353,3.416661462755434,4.492775309292579,5.233136028299983
2022,6,26,20,0,0,2.524321651473662,12.57505773672055,1.781049165206417,3.205888497371551,4.215617157961016,4.910305214956104
2022,6,26,21,0,0,2.79578411154031,12.63740900938918,1.972581012031219,3.550645821656194,4.668959466272318,5.438353426463504
2022,6,26,22,0,0,2.334119806246254,13.53865280289331,1.646851196629302,2.964332153932743,3.897980076431245,4.540324982060986
2022,6,26,23,0,0,2.293554131907139,11.19742007851935,1.618229859734481,2.912813747522066,3.830235400284922,4.461416716888326
2022,6,27,0,0,0,2.795597316338296,9.379110554337611,1.972449217638687,3.550408591749636,4.668647518284954,5.437990072825887
2022,6,27,1,0,0,2.200265330808752,8.295706371191137,1.552409427848398,2.794336970127115,3.674443102450616,4.279951535435324
2022,6,27,2,0,0,2.130427603471651,9.140785959557419,1.503135031338332,2.705643056408997,3.557814097797657,4.144103333783265
2022,6,27,3,0,0,2.42925839245023,10.72234156820623,1.713976754673218,3.085158158411792,4.056861515391883,4.725388361645837
2022,6,27,4,0,0,2.215793874606846,8.566218535469106,1.56336567819483,2.814058220750695,3.700375770593433,4.310157626464944
2022,6,27,5,0,0,2.592096918753652,8.649722001588561,1.828868381565077,3.291963086817137,4.328801854318598,5.042141523603892
2022,6,27,6,0,0,2.126165760402468,12.00420883856098,1.500128064283964,2.700230515711135,3.550696819872122,4.135813205528129
2022,6,27,7,0,0,2.707604098109719,8.76490817297139,1.910365113666302,3.438657204599344,4.521698843843232,5.266825848133557
2022,6,27,8,0,0,2.730982731551841,9.503371677905593,1.926860038372688,3.468348069070839,4.560741161691575,5.312301917176653
2022,6,27,9,0,0,2.748746329943757,8.402777777777779,1.939393243904762,3.490907839028572,4.590406371006075,5.346855631743611
2022,6,27,10,0,0,2.094373904619006,11.94555245313123,1.477697143814521,2.659854858866137,3.49760442071374,4.073971753922494
2022,6,27,11,0,0,2.340374047185942,8.21830406147091,1.651263911070081,2.972275039926146,3.908424658800522,4.552490718501035
2022,6,27,12,0,0,2.092940155611031,11.94555245313123,1.476685554236672,2.658033997626009,3.495210059870422,4.071182828340572
2022,6,27,13,0,0,2.095481277284871,11.27753718697044,1.478478456750992,2.661261222151786,3.499453733065734,4.076125812924017
2022,6,27,14,0,0,1.981788431692926,7.838633686690224,1.398261837916676,2.516871308250016,3.309586680927186,3.854970726650674
2022,6,27,15,0,0,2.139054276081443,8.467519615466177,1.509221628124129,2.716598930623433,3.57222064105601,4.1608839193631
2022,6,27,16,0,0,1.95418826425596,13.40832773673606,1.378788386447261,2.481819095605069,3.263494401307453,3.801282938479829
2022,6,27,17,0,0,2.114912642909539,10.27622887535386,1.492188364719508,2.685939056495114,3.53190411365893,4.113923664835965
2022,6,27,18,0,0,1.81608827872041,9.670622426737708,1.281351174430511,2.306432113974921,3.032867425463084,3.532651134460439
2022,6,27,19,0,0,2.492511420004281,10.91679577143899,1.758605279669687,3.165489503405436,4.162494071407148,4.848428019004518
2022,6,27,20,0,0,1.981504256446315,9.285326718859002,1.398061336492678,2.516510405686821,3.309112108265347,3.854417949553278
2022,6,27,21,0,0,2.046451921372243,8.286524626452684,1.443885522301527,2.598993940142748,3.417574708691645,3.980754011995569
2022,6,27,22,0,0,2.230048184312307,12.01022658913174,1.573422885598128,2.83216119407663,3.724180467801553,4.337885079993485
2022,6,27,23,0,0,1.930878478557975,10.58870326173429,1.362342037649238,2.452215667768628,3.224567059191818,3.755940791925127
2022,6,28,0,0,0,2.023107857885782,11.30947885196375,1.427414988619413,2.569346979514944,3.378590122669257,3.935345188358172
2022,6,28,1,0,0,2.109588455084535,8.101582578114433,1.488431854420755,2.679177337957359,3.523012719991172,4.103567065776071
2022,6,28,2,0,0,1.887946747397676,9.05852994555354,1.332051316219472,2.397692369195049,3.152871068154119,3.672430077955518
2022,6,28,3,0,0,1.888544777523471,9.59778863873087,1.332473259697116,2.398451867454808,3.153869778464196,3.673593364909729
2022,6,28,4,0,0,1.815656023281102,9.898363906792268,1.281046194203889,2.305883149567,3.03214555887944,3.531810312080856
2022,6,28,5,0,0,1.88889661455566,8.307788334835978,1.332721500269826,2.398898700485688,3.154457346307952,3.674277757571402
2022,6,28,6,0,0,1.772267173996301,8.924899418864552,1.250432950541834,2.250779310975302,2.959686180573822,3.447410412888243
2022,6,28,7,0,0,1.725545602031753,8.90830668550606,1.217468285877959,2.191442914580326,2.881661155393027,3.356527708485444
2022,6,28,8,0,0,1.844429003542131,9.729532163742689,1.301347130276948,2.342424834498507,3.080196435915359,3.587779453312553
2022,6,28,9,0,0,1.543325198776899,7.802383898912265,1.088901668025924,1.960023002446662,2.577353081957422,3.002072959879472
2022,6,28,10,0,0,1.968621259939099,9.280291292221877,1.388971666734809,2.500149000122656,3.287597504098295,3.829357971599709
2022,6,28,11,0,0,2.166981469476587,9.330165900771089,1.528925814575147,2.752066466235265,3.6188590540259,4.215207837746165
2022,6,28,12,0,0,1.93189242348476,9.721636098036033,1.363057432125359,2.453503377825645,3.226260347219549,3.757913115483325
2022,6,28,13,0,0,1.81635136848468,8.563768944809837,1.281536798875302,2.306766237975544,3.033306785369416,3.533162896121535
2022,6,28,14,0,0,1.852864999740689,10.30540261527873,1.307299194261486,2.353138549670675,3.094284549566951,3.604189135534684
2022,6,28,15,0,0,2.050223308166713,10.05287009063444,1.446546445206515,2.603783601371726,3.423872924638411,3.988090105727402
2022,6,28,16,0,0,2.148152437686341,10.17757009345794,1.515640886589807,2.728153595861653,3.587414570936189,4.178581644353479
2022,6,28,17,0,0,2.405679694916083,9.193399846508056,1.697340673635236,3.055213212543425,4.017485090509859,4.679523128347933
2022,6,28,18,0,0,2.173945999425963,9.828519855595667,1.533839677372763,2.760911419270973,3.630489819041358,4.228755226887393
2022,6,28,19,0,0,1.785649378951071,9.979173608797065,1.259874839593256,2.267774711267861,2.982034462848289,3.473441450073486
2022,6,28,20,0,0,2.475386664079633,9.301910234508462,1.746522812989519,3.143741063381134,4.133895729012988,4.815116979473341
2022,6,28,21,0,0,2.291611674447048,9.883663366336636,1.616859348082084,2.910346826547751,3.82699149632657,4.457638252685657
2022,6,28,22,0,0,2.182010671802841,9.90327380952381,1.539529751772004,2.771153553189608,3.643957821910744,4.24444261078555
2022,6,28,23,0,0,2.710977029435279,9.872259765946927,1.912744904101558,3.442940827382805,4.527331639156916,5.273386867117773
2022,6,29,0,0,0,2.004205210010868,9.48831683168317,1.414078120396557,2.545340616713802,3.347022700718149,3.898575797111026
2022,6,29,1,0,0,2.334541418306247,10.01337457159575,1.647148667360519,2.964867601248934,3.898684168571433,4.54114510096131
2022,6,29,2,0,0,1.9244985258075,10.09352881698686,1.357840626541958,2.444113127775525,3.213912538098525,3.743530521132757
2022,6,29,3,0,0,2.106940556490531,9.129639509183752,1.486563614857208,2.675814506742974,3.518590729339186,4.098416378950078
2022,6,29,4,0,0,2.260559268691399,8.773895847066576,1.59495015068782,2.870910271238076,3.775133978714635,4.397235177732874
2022,6,29,5,0,0,1.81156824630967,9.074312552079389,1.278162040451823,2.300691672813281,3.025318971337149,3.523858776836255
2022,6,29,6,0,0,1.697291527894991,9.086013349514563,1.197533466903688,2.155560240426639,2.834476851584635,3.301567942365107
2022,6,29,7,0,0,1.835525690131965,9.698024611398962,1.295065348037553,2.331117626467595,3.065327902520381,3.570460746624439
2022,6,29,8,0,0,1.777179868279097,10.03770739064857,1.253899129285807,2.257018432714453,2.967890380026092,3.456966575567519
2022,6,29,9,0,0,2.102625272861768,10.24546698597331,1.483518942519136,2.670334096534445,3.511384205679152,4.090022298229834
2022,6,29,10,0,0,1.867646082742572,9.632518494692826,1.317728069490592,2.371910525083066,3.118968958180095,3.632941267381461
2022,6,29,11,0,0,2.29852567279901,8.807440629365487,1.621737558030412,2.919127604454742,3.838537873574346,4.471087347868918
2022,6,29,12,0,0,1.948710851241626,9.77398825065274,1.374923767264925,2.474862781076865,3.254347121573515,3.79062828610102
2022,6,29,13,0,0,2.012530727218365,8.553984575835475,1.419952235315179,2.555914023567323,3.360926314454669,3.91477057583002
2022,6,29,14,0,0,1.930819978764156,8.966317365269463,1.36230076279471,2.452141373030478,3.22446936453614,3.755826998248123
2022,6,29,15,0,0,1.480902989027319,8.923569725864123,1.044859331147053,1.880746796064696,2.473107991675623,2.880649407582359
2022,6,29,16,0,0,2.050903987454662,7.621198625779362,1.447026702259678,2.604648064067421,3.425009659049285,3.989414161659567
2022,6,29,17,0,0,1.841460073843627,8.572962141272454,1.299252385434115,2.338654293781406,3.075238323318857,3.582004297451218
2022,6,29,18,0,0,2.16078045404572,9.309138949331674,1.524550653687813,2.744191176638064,3.608503358256351,4.203145635454934
2022,6,29,19,0,0,1.562719793715125,6.727885425442293,1.102585632232338,1.984654138018209,2.609742055504259,3.039799285528795
2022,6,29,20,0,0,1.751455798192401,5.456905976676384,1.235749368724638,2.224348863704349,2.924931182981309,3.406928168052034
2022,6,29,21,0,0,1.622649262251617,7.442684063373717,1.144869201699752,2.060764563059554,2.709824267960201,3.156373962813876
2022,6,29,22,0,0,1.678384772347751,6.822531039981774,1.184193700489802,2.131548660881645,2.802902569820745,3.264790560882318
2022,6,29,23,0,0,1.490424430170426,5.968312490658164,1.051577236842467,1.892839026316441,2.489008798384611,2.899170495048214
2022,6,30,0,0,0,2.024349877303759,7.520246092033396,1.428291302319874,2.570924344175774,3.380664295097277,3.937761161941255
2022,6,30,1,0,0,1.575700918358329,6.931088352716543,1.11174453684171,2.001140166315079,2.63142053365841,3.065050142127957
2022,6,30,2,0,0,1.424602233005348,7.228893850703036,1.005136019953773,1.809244835916792,2.379085729118931,2.771133294317131
2022,6,30,3,0,0,1.577949335839041,8.088453747467927,1.113330920286434,2.003995656515582,2.635175390851198,3.069423759125018
2022,6,30,4,0,0,1.579149640222932,7.409996288506743,1.114177801712847,2.005520043083124,2.637179899172297,3.071758588710747
2022,6,30,5,0,0,1.537841362462616,9.060585432266846,1.085032516848623,1.953058530327522,2.568195075312568,2.99140581291099
2022,6,30,6,0,0,1.603257973571477,7.499060974082887,1.131187570242098,2.036137626435776,2.677440815864367,3.118654068490891
2022,6,30,7,0,0,1.730842029079622,8.684210526315789,1.221205209406178,2.198169376931121,2.890506188562969,3.36683030733952
2022,6,30,8,0,0,1.801191048461817,8.713901214810505,1.27084035085917,2.287512631546507,3.007989050931234,3.503673073211997
2022,6,30,9,0,0,1.69006035382938,8.775824175824177,1.192431471868507,2.146376649363312,2.822400790895064,3.28750187764475
2022,6,30,10,0,0,2.009523724036141,8.837329398745851,1.417830627514388,2.552095129525899,3.355904619140355,3.908921359507511
2022,6,30,11,0,0,1.893613493997054,7.347727412132737,1.336049520764588,2.404889137376259,3.162334534975081,3.683453021629323
2022,6,30,12,0,0,1.806729495744429,7.388971132494447,1.274748033108569,2.294546459595425,3.017238257893196,3.514446449322246
2022,6,30,13,0,0,2.257184460355774,9.105351170568561,1.592569035917685,2.866624264651834,3.769498048794143,4.390670507592594
2022,6,30,14,0,0,2.321857017097292,9.298300085383838,1.638199117618645,2.94875841171356,3.877501218552477,4.516471430167983
2022,6,30,15,0,0,1.913403971741058,7.854566913645008,1.350012802283968,2.430023044111143,3.195384632807566,3.721949417687299
2022,6,30,16,0,0,2.029492075172692,9.155457046774687,1.431919408594066,2.577454935469319,3.389251765538396,3.947763754517926
2022,6,30,17,0,0,2.052211170071175,9.448651206814954,1.447948992216885,2.606308185990392,3.427192654018862,3.991956890560624
2022,6,30,18,0,0,2.195698735293586,6.597455526794075,1.549187441012697,2.788537393822855,3.666816887940289,4.271068603357462
2022,6,30,19,0,0,2.153791518809706,9.028489599035273,1.519619571604626,2.735315228888326,3.596831836412209,4.189550773201008
2022,6,30,20,0,0,2.070301005909129,9.537420382165603,1.460712376391441,2.629282277504594,3.457402679868245,4.02714520152763
2022,6,30,21,0,0,2.119357508952962,7.327053642424613,1.495324464650146,2.691584036370262,3.539327039951447,4.122569808999115
2022,6,30,22,0,0,2.285782154389679,7.021688159437281,1.612746297819384,2.902943336074892,3.817256197830763,4.446298682420639
2022,6,30,23,0,0,2.036360572992207,7.988662887629209,1.436765515388946,2.586177927700103,3.400722156896985,3.961124342160308
2022,7,1,0,0,0,2.149138057498342,7.625564962760201,1.51633629612383,2.729405333022894,3.589060556022231,4.180498869957439
2022,7,1,1,0,0,1.939357691525426,8.108162989034792,1.368324593465162,2.462984268237291,3.238727344847461,3.772434539316032
2022,7,1,2,0,0,1.883975853967749,9.527559055118108,1.329249630299467,2.392649334539041,3.14623967612614,3.66470590433223
2022,7,1,3,0,0,1.850415658872671,5.26480024612139,1.305571048204607,2.350027886768292,3.09019415031736,3.599424682783422
2022,7,1,4,0,0,1.844544457195474,6.27369854404525,1.301428589243473,2.342571460638252,3.080389243516441,3.588004033518393
2022,7,1,5,0,0,2.017517803858856,8.828862028301888,1.423470894944859,2.562247610900747,3.369254732444289,3.924471426916447
2022,7,1,6,0,0,1.84564016596671,7.241566920565832,1.30220167265429,2.343963010777721,3.082219077164405,3.590135403936395
2022,7,1,7,0,0,1.894278343233543,8.78870139398386,1.336518608837,2.4057334959066,3.163444833200017,3.684746284978384
2022,7,1,8,0,0,2.552746440534967,8.70946633706558,1.801104433044116,3.241987979479408,4.263086555693395,4.965597055391838
2022,7,1,9,0,0,2.255210847862425,7.735373886090663,1.591176542658488,2.864117776785279,3.766202115930249,4.386831440684166
2022,7,1,10,0,0,2.20257005462388,8.185731857318572,1.554035538540182,2.797263969372327,3.678291991221879,4.284434679396731
2022,7,1,11,0,0,2.516596415383069,8.900364068652946,1.775598581964721,3.196077447536497,4.202716013689725,4.895278101814534
2022,7,1,12,0,0,2.587267536795234,9.867380560131798,1.825460984294415,3.285829771729947,4.32073678644804,5.032747419884348
2022,7,1,13,0,0,2.543805820738115,9.590104875510365,1.794796329076336,3.230633392337406,4.248155720632651,4.948205780398101
2022,7,1,14,0,0,2.351345016852827,10.31072473747633,1.659004539668384,2.986208171403091,3.926746178144222,4.573831425830066
2022,7,1,15,0,0,2.649174201097684,9.959261722647158,1.869139575218921,3.364451235394058,4.424120915833131,5.153168134252264
2022,7,1,16,0,0,2.67065679106336,10.7213819028014,1.884296735916926,3.391734124650468,4.459996841075811,5.194956023476938
2022,7,1,17,0,0,2.861416858324131,9.690963514278778,2.018888561150915,3.633999410071647,4.778566153401298,5.566022108707839
2022,7,1,18,0,0,2.390167866374657,8.54056751746756,1.686396216831008,3.035513190295814,3.991580336845677,4.649349551800742
2022,7,1,19,0,0,2.359126600974012,10.11910795742524,1.664494879576108,2.996090783236995,3.939741423626599,4.588968147043293
2022,7,1,20,0,0,2.951139878527166,9.651921682378536,2.082193136516389,3.747947645729501,4.928403597140367,5.740551140595429
2022,7,1,21,0,0,2.39507613750249,9.419674451521583,1.689859274793423,3.041746694628162,3.999777149629158,4.658897110568203
2022,7,1,22,0,0,2.693342133346493,10.08503115002526,1.90030250519447,3.420544509350047,4.497881362688644,5.239083504002608
2022,7,1,23,0,0,2.576036534813784,9.897546062959597,1.817536888451948,3.271566399213506,4.301981013139019,5.010900898239018
2022,7,2,0,0,0,2.67597676329308,10.68313564612503,1.888050271879006,3.398490489382211,4.468881194699443,5.205304422369672
2022,7,2,1,0,0,2.183688253914768,7.89598576230967,1.540713379150975,2.773284082471755,3.646759384037662,4.247705840013054
2022,7,2,2,0,0,2.491311464481579,10.8289640209727,1.757758644384225,3.163965559891605,4.160490145684236,4.846093868022848
2022,7,2,3,0,0,1.691344364218093,7.3114013671875,1.193337412531655,2.148007342556979,2.824545088244216,3.289999531976589
2022,7,2,4,0,0,2.056915098378824,10.27358490566037,1.451267874967281,2.612282174941106,3.435048214292636,4.001106962100176
2022,7,2,5,0,0,2.090867511386572,9.564071856287422,1.475223188589415,2.655401739460947,3.491748744015576,4.067151125115204
2022,7,2,6,0,0,2.112769613081958,5.478618797164417,1.490676338118937,2.683217408614087,3.528325253846869,4.109755047682111
2022,7,2,7,0,0,2.06973156086687,10.49960557454641,1.460310601278292,2.628559082300925,3.456451706647672,4.026037518218334
2022,7,2,8,0,0,1.916251937957845,10.65368196371398,1.352022200670257,2.433639961206463,3.200140736389601,3.727489275636124
2022,7,2,9,0,0,1.527184640986192,9.074312552079386,1.077513607806925,1.939524494052464,2.550398350446941,2.970676380507053
2022,7,2,10,0,0,1.840225560786149,10.14739517153748,1.298381367888005,2.33708646219841,3.073176686512869,3.57960292522493
2022,7,2,11,0,0,1.672373436918435,11.1723559037493,1.17995236938134,2.123914264886412,2.792863639653786,3.253097323734749
2022,7,2,12,0,0,2.050803746852556,10.15341583319207,1.44695597694597,2.604520758502746,3.424842257243768,3.989219173849283
2022,7,2,13,0,0,2.233242368685802,10.91978122151322,1.575676560128316,2.836217808230968,3.729514755705289,4.344098400779107
2022,7,2,14,0,0,2.359429235685523,11.9431704885344,1.664708405178119,2.996475129320614,3.940246823594823,4.589556831453337
2022,7,2,15,0,0,2.336209155493595,12.19360749185668,1.648325348598259,2.966985627476866,3.901469289674304,4.544389179862043
2022,7,2,16,0,0,2.462793260541142,10.77635840230299,1.737637467159583,3.12774744088725,4.112864745103706,4.790620317158932
2022,7,2,17,0,0,2.480887886495491,12.19857433808554,1.750404231027374,3.150727615849274,4.14308277044747,4.825817945850368
2022,7,2,18,0,0,2.670299889882151,11.91584601611459,1.88404492230574,3.391280860150332,4.459400816103192,5.194261780043145
2022,7,2,19,0,0,2.177511882950286,10.96978021978022,1.536355606303813,2.765440091346863,3.636444844526978,4.235691576086468
2022,7,2,20,0,0,2.519551623559801,11.98139627925585,1.777683645511638,3.199830561920948,4.207651211344868,4.901026566600319
2022,7,2,21,0,0,2.18550025242589,8.389242944183765,1.541991844767156,2.77558532058088,3.649785421551237,4.251230535740108
2022,7,2,22,0,0,1.971518124807994,12.79124399359316,1.391015565836751,2.503828018506153,3.29243526842935,3.834992947104695
2022,7,2,23,0,0,1.984728072888803,10.46018162766329,1.400335918093766,2.52060465256878,3.3144958817243,3.860688910577744
2022,7,3,0,0,0,2.297803775017054,10.55046679584288,1.62122821903981,2.918210794271659,3.83733230427848,4.469683113808124
2022,7,3,1,0,0,1.873386653703766,11.00808674875942,1.321778361224324,2.379201050203783,3.128555711685289,3.644107814049998
2022,7,3,2,0,0,1.919873197382859,12.05858667203543,1.354577200375684,2.438238960676231,3.206188239629374,3.734533341921803
2022,7,3,3,0,0,1.918356408324473,11.29242081447964,1.353507021428934,2.43631263857208,3.203655201901869,3.731582887006902
2022,7,3,4,0,0,2.02652470342691,12.55397191364494,1.429825762973431,2.573686373352175,3.384296254722939,3.941991629182978
2022,7,3,5,0,0,1.763681201339397,9.254480840543881,1.244375069833908,2.239875125701035,2.945347606236793,3.430708996771937
2022,7,3,6,0,0,2.078659549405308,11.82293722858271,1.466609793191523,2.639897627744741,3.471361447506864,4.04340422291453
2022,7,3,7,0,0,2.359250899613014,13.71850664223545,1.664582579171404,2.996248642508527,3.939949002353733,4.589209932496801
2022,7,3,8,0,0,2.154375164710874,12.75854723612738,1.520031366212672,2.73605645918281,3.59780652506716,4.190686079991456
2022,7,3,9,0,0,1.980364641084978,12.68558720745526,1.39725727454329,2.515063094177922,3.307208950611913,3.852201172127727
2022,7,3,10,0,0,1.849961836941734,14.01380439868975,1.305250851620001,2.349451532916002,3.089436267692695,3.598541909309272
2022,7,3,11,0,0,2.256031647184712,11.49726461272675,1.591755662180324,2.865160191924584,3.767572850798468,4.388428057815072
2022,7,3,12,0,0,2.168849203760477,13.43841148754768,1.530243604875448,2.754438488775806,3.621978170279997,4.218840950582236
2022,7,3,13,0,0,1.987815734046996,13.16663002857771,1.402514434577603,2.524525982239685,3.319652275858484,3.866695022626993
2022,7,3,14,0,0,2.042451507534083,13.41733870967741,1.441063008093491,2.593913414568285,3.410894017581918,3.972972415335717
2022,7,3,15,0,0,2.282289268720732,11.32123617805501,1.610281872930739,2.89850737127533,3.811423078763623,4.439504328497692
2022,7,3,16,0,0,2.45469040554059,12.47552593209748,1.731920452798083,3.11745681503655,4.099332977252786,4.77485866050079
2022,7,3,17,0,0,2.204278789562538,13.26724997231144,1.555241145969124,2.799434062744423,3.681145578569438,4.28775850703786
2022,7,3,18,0,0,2.647394933739962,13.16952506596306,1.867884203249862,3.362191565849752,4.421149539345737,5.149707107096584
2022,7,3,19,0,0,1.814752976135326,13.06324972737186,1.280409044273258,2.304736279691864,3.030637470145995,3.530053706655131
2022,7,3,20,0,0,2.104719781921255,12.36095346197503,1.484996735022219,2.672994123039994,3.514882035808496,4.094096532886724
2022,7,3,21,0,0,1.993827508993389,12.45347749246283,1.40675607578978,2.532160936421604,3.32969194001896,3.878389114722263
2022,7,3,22,0,0,2.633508106664673,12.42763772175537,1.858086275257853,3.344555295464135,4.397958538130004,5.122694480014303
