"Date";"Hs (m)";"Tpeak (s)";"Hrms (m)";"H1/10 (m)";"H1/100 (m)";"Hmax (m)"
"2020-07-28 07:00:00";"1.202609326856829";"13.130549161460050";"0.848507691726762";"1.527313845108172";"2.008357575850904";"2.339313155980965"
"2020-07-28 06:00:00";"1.147911634874439";"12.478125000000000";"0.809915431272521";"1.457847776290537";"1.917012430240313";"2.232915319544235"
"2020-07-28 05:00:00";"1.303240210703388";"12.286153846153850";"0.919508370885168";"1.655115067593303";"2.176411151874658";"2.535060141492474"
"2020-07-28 04:00:00";"1.018107010218529";"11.299877370059430";"0.718331057209740";"1.292995902977531";"1.700238707064943";"1.980419634217746"
"2020-07-28 03:00:00";"1.263288180579229";"12.184925236496800";"0.891319994075345";"1.604375989335621";"2.109691261567312";"2.457345535767718"
"2020-07-28 02:00:00";"1.125665174520341";"12.207276062366250";"0.794219317578241";"1.429594771640834";"1.879860841448970";"2.189641551232155"
"2020-07-28 01:00:00";"1.364037788879974";"12.135548576638640";"0.962404439931982";"1.732327991877567";"2.277943107429556";"2.653323463840049"
"2020-07-28 00:00:00";"1.465891742989477";"13.289327712447300";"1.034268063109242";"1.861682513596636";"2.448039210792426";"2.851449563077766"
"2020-07-27 23:00:00";"1.473836006009546";"13.233539549270880";"1.039873182017847";"1.871771727632124";"2.461306130035942";"2.866902726946031"
"2020-07-27 22:00:00";"1.292784568871089";"11.224700149925040";"0.912131334703490";"1.641836402466283";"2.158950230014718";"2.514721848793173"
"2020-07-27 21:00:00";"1.257936752278054";"13.172421376731910";"0.887544264107293";"1.597579675393128";"2.100754376304349";"2.446935948590352"
"2020-07-27 20:00:00";"1.664745016081209";"12.768066510338950";"1.174570094679519";"2.114226170423135";"2.780124176855618";"3.238258535422236"
"2020-07-27 19:00:00";"1.624509148088842";"13.593962778029960";"1.146181454484905";"2.063126618072829";"2.712930277308365";"3.159991808867850"
"2020-07-27 18:00:00";"1.733357008012300";"13.534063947576540";"1.222979666764234";"2.201363400175621";"2.894706203380541";"3.371722439117347"
"2020-07-27 17:00:00";"2.037583896189153";"12.904233545190130";"1.437628637866791";"2.587731548160224";"3.402765106635885";"3.963503947893212"
"2020-07-27 16:00:00";"1.599903663108325";"14.599634369287020";"1.128820917859763";"2.031877652147573";"2.671839117390903";"3.112129270769418"
"2020-07-27 15:00:00";"1.963937511601711";"13.024899423725130";"1.385667022074541";"2.494200639734173";"3.279775644374858";"3.820247154096247"
"2020-07-27 14:00:00";"1.319329662129496";"12.358402971216340";"0.930860372724700";"1.675548670904460";"2.203280535756259";"2.566357308870998"
"2020-07-27 13:00:00";"1.871421539984467";"13.762637867647060";"1.320391864322374";"2.376705355780273";"3.125273971774059";"3.640285278939140"
"2020-07-27 12:00:00";"1.700620842457652";"12.936285097192220";"1.199882483289566";"2.159788469921218";"2.840036806904279";"3.308044118113044"
"2020-07-27 11:00:00";"1.821301899808780";"13.405326768128920";"1.285029673753972";"2.313053412757150";"3.041574172680662";"3.542792659334689"
"2020-07-27 10:00:00";"1.257108451689627";"11.241554054054050";"0.886959852025459";"1.596527733645826";"2.099371114321677";"2.445324740012187"
"2020-07-27 09:00:00";"1.792995944214478";"14.420368364030330";"1.265058249529104";"2.277104849152388";"2.994303226838179";"3.487731973511283"
"2020-07-27 08:00:00";"1.653565934395947";"14.840188305252730";"1.166682631490474";"2.100028736682853";"2.761455110441232";"3.216513009028832"
"2020-07-27 07:00:00";"1.771004348043123";"14.981240620310150";"1.249541956674870";"2.249175522014766";"2.957577261232015";"3.444953966476254"
"2020-07-27 06:00:00";"1.477665204575848";"12.613456881120350";"1.042574894339626";"1.876634809811327";"2.467700891641666";"2.874351276015931"
"2020-07-27 05:00:00";"1.469265940409362";"14.036794000468710";"1.036648746844383";"1.865967744319890";"2.453674120483635";"2.858013044866025"
"2020-07-27 04:00:00";"1.497549305603954";"15.064134808853120";"1.056604232287234";"1.901887618117022";"2.500907340358604";"2.913029787891003"
"2020-07-27 03:00:00";"1.486140039110286";"9.314205738278519";"1.048554360927813";"1.887397849670063";"2.481853865314177";"2.890836506488065"
"2020-07-27 02:00:00";"1.430041992491901";"13.262843224092120";"1.008974072480397";"1.816153330464715";"2.388170127461475";"2.781714703132183"
"2020-07-27 01:00:00";"1.364321902313499";"11.836956521739130";"0.962604897743414";"1.732688815938144";"2.278417576863544";"2.653876120698759"
"2020-07-27 00:00:00";"1.410411375943943";"10.685994647636040";"0.995123581916004";"1.791222447448808";"2.355386997826385";"2.743529268739553"
"2020-07-26 23:00:00";"1.525894576036646";"12.958675897879700";"1.076603395314745";"1.937886111566541";"2.548243941981200";"2.968166948856103"
"2020-07-26 22:00:00";"1.226383929314954";"12.341850401813310";"0.865281994572217";"1.557507590229991";"2.048061161955972";"2.385559463128665"
"2020-07-26 21:00:00";"1.105614474974357";"10.724261414503130";"0.780072435120797";"1.404130383217434";"1.846376173207177";"2.150638972267352"
"2020-07-26 20:00:00";"1.384946817159439";"12.582983193277310";"0.977156920995827";"1.758882457792488";"2.312861184656263";"2.693995662068189"
"2020-07-26 19:00:00";"1.255582997296588";"12.989590110605070";"0.885883559203704";"1.594590406566667";"2.096823605485302";"2.442357429306381"
"2020-07-26 18:00:00";"1.307421650129994";"12.517241379310350";"0.922458608702830";"1.660425495665093";"2.183394155717091";"2.543193868749657"
"2020-07-26 17:00:00";"1.159576047915050";"12.898675567998280";"0.818145322695618";"1.472661580852113";"1.936492000018133";"2.255604911478479"
"2020-07-26 16:00:00";"1.172984323383197";"10.730025080616270";"0.827605605942589";"1.489690090696660";"1.958883820049938";"2.281686660972001"
"2020-07-26 15:00:00";"1.144586536446579";"10.490410718977140";"0.807569389603975";"1.453624901287155";"1.911459515865787";"2.226447345012926"
"2020-07-26 14:00:00";"1.169749110468171";"12.567142257658410";"0.825322983496987";"1.485581370294577";"1.953481014481845";"2.275393531552906"
"2020-07-26 13:00:00";"1.399847356930136";"11.164026095060580";"0.987670079611818";"1.777806143301272";"2.337745086073326";"2.722980160972675"
"2020-07-26 12:00:00";"1.218947655156089";"10.957738748627880";"0.860035290026796";"1.548063522048233";"2.035642584110669";"2.371094438134406"
"2020-07-26 11:00:00";"1.144595259012986";"10.930741856008760";"0.807575543859163";"1.453635978946493";"1.911474082551687";"2.226464312130922"
"2020-07-26 10:00:00";"1.151455098611124";"11.553819444444450";"0.812415541797848";"1.462347975236127";"1.922930014680577";"2.239808057819127"
"2020-07-26 09:00:00";"1.346541114506940";"12.732780612244900";"0.950059564124341";"1.710107215423814";"2.248723661226590";"2.619288969318266"
"2020-07-26 08:00:00";"1.485086003287527";"13.304087072412260";"1.047810680097311";"1.886059224175159";"2.480093625490170";"2.888786198202580"
"2020-07-26 07:00:00";"1.309833430040882";"13.081795347821340";"0.924160253417734";"1.663488456151921";"2.187421828168273";"2.547885258005398"
"2020-07-26 06:00:00";"1.249782349780321";"12.181208053691280";"0.881790880122782";"1.587223584221007";"2.087136524133135";"2.431074021848135"
"2020-07-26 05:00:00";"1.256686250164207";"10.970784870409380";"0.886661965393635";"1.595991537708543";"2.098666037774226";"2.444503474484943"
"2020-07-26 04:00:00";"1.143465776342487";"12.458658346333850";"0.806778631086088";"1.452201535954958";"1.909587846491953";"2.224267244794467"
"2020-07-26 03:00:00";"1.246817534055116";"11.856874195783430";"0.879699037916665";"1.583458268249997";"2.082185281872043";"2.425306868479086"
"2020-07-26 02:00:00";"1.366530962560146";"12.188644688644690";"0.964163512472992";"1.735494322451385";"2.282106707475443";"2.658173180086150"
"2020-07-26 01:00:00";"1.323938800072403";"11.881571116841900";"0.934112375606640";"1.681402276091951";"2.210977796120912";"2.575322994390628"
"2020-07-26 00:00:00";"1.422766797096847";"11.669751583049190";"1.003841017951664";"1.806913832312996";"2.376020551151734";"2.767563008213548"
"2020-07-25 23:00:00";"1.437886791311872";"11.614310645724260";"1.014509013870043";"1.826116224966077";"2.401270941490826";"2.796974389445730"
"2020-07-25 22:00:00";"1.296423229753948";"12.470331043098060";"0.914698612104174";"1.646457501787513";"2.165026793689092";"2.521799764358382"
"2020-07-25 21:00:00";"1.131889523680698";"11.839296303617320";"0.798610941708048";"1.437499695074486";"1.890255504546765";"2.201749142245354"
"2020-07-25 20:00:00";"1.408295274462175";"11.371748623504840";"0.993630554759424";"1.788534998566963";"2.351853108351833";"2.739413032547848"
"2020-07-25 19:00:00";"1.294832703403426";"12.403189066059220";"0.913576407401306";"1.644437533322351";"2.162370614683721";"2.518705875816511"
"2020-07-25 18:00:00";"1.566172739163942";"12.493742177722150";"1.105021877076781";"1.989039378738206";"2.615508474403782";"3.046515947818794"
"2020-07-25 17:00:00";"1.337843261645914";"13.342615281799950";"0.943922745716840";"1.699060942290311";"2.234198246948677";"2.602369924062095"
"2020-07-25 16:00:00";"1.544459905893443";"12.154017857142860";"1.089702266935929";"1.961464080484673";"2.579248042842050";"3.004280189797482"
"2020-07-25 15:00:00";"1.057163472526760";"11.420535799408910";"0.745887561171658";"1.342597610108985";"1.765462999119688";"2.056392183293609"
"2020-07-25 14:00:00";"1.256396396756614";"11.791514912885130";"0.886457457711611";"1.595623423880899";"2.098181982583545";"2.443939652240639"
"2020-07-25 13:00:00";"1.115342042181567";"12.258493655341790";"0.786935774205884";"1.416484393570590";"1.862621210443217";"2.169561015723468"
"2020-07-25 12:00:00";"1.292459196866530";"12.357128120486900";"0.911901766678052";"1.641423180020493";"2.158406858767105";"2.514088935848085"
"2020-07-25 11:00:00";"1.106880326954400";"14.191446511076890";"0.780965564017826";"1.405738015232088";"1.848490146013847";"2.153101304900491"
"2020-07-25 10:00:00";"0.870298149496098";"7.743874846467127";"0.614043694366691";"1.105278649860044";"1.453397909658483";"1.692902146421226"
"2020-07-25 09:00:00";"1.144349900969843";"5.952002384974659";"0.807402430128723";"1.453324374231701";"1.911064334619639";"2.225987042176804"
"2020-07-25 08:00:00";"1.212421833523031";"6.543041293423641";"0.855430960319028";"1.539775728574250";"2.024744461983462";"2.358400423495673"
"2020-07-25 07:00:00";"1.151359721807263";"10.814299900695130";"0.812348248164013";"1.462226846695224";"1.922770735418128";"2.239622531059053"
"2020-07-25 06:00:00";"1.105438534916364";"10.546751188589540";"0.779948299635434";"1.403906939343782";"1.846082353310327";"2.150296734033258"
"2020-07-25 05:00:00";"1.051265653199052";"7.710478887744594";"0.741726321979331";"1.335107379562796";"1.755613640842417";"2.044919757430286"
"2020-07-25 04:00:00";"1.110043675583620";"6.883295983451130";"0.783197482217332";"1.409755467991198";"1.853772938224646";"2.159254644060626"
"2020-07-25 03:00:00";"1.236036990033436";"7.156341477985543";"0.872092765190258";"1.569766977342463";"2.064181773355838";"2.404336576718203"
"2020-07-25 02:00:00";"1.214083412016058";"7.776551545053233";"0.856603296255774";"1.541885933260394";"2.027519298066817";"2.361632522517050"
"2020-07-25 01:00:00";"1.123661823418389";"7.459368578367273";"0.792805842078530";"1.427050515741354";"1.876515245108709";"2.185744636844258"
"2020-07-25 00:00:00";"1.249216391746306";"8.426420934158696";"0.881391565287671";"1.586504817517808";"2.086191374216330";"2.429973121460006"
"2020-07-24 23:00:00";"1.156655933492555";"8.192449733278620";"0.816085019741970";"1.468953035535546";"1.931615408932567";"2.249924710990292"
"2020-07-24 22:00:00";"1.206804531351506";"12.465140478668050";"0.851467641564674";"1.532641754816413";"2.015363567357015";"2.347473659019869"
"2020-07-24 21:00:00";"1.059782037440661";"11.553819444444450";"0.747735104194244";"1.345923187549640";"1.769836002525904";"2.061485810306206"
"2020-07-24 20:00:00";"1.130349804544735";"6.814380795267080";"0.797524584317674";"1.435544251771814";"1.887684173589708";"2.198754083791344"
"2020-07-24 19:00:00";"1.065902561035058";"7.487810976372046";"0.752053473619180";"1.353696252514523";"1.780057276928546";"2.073391440044905"
"2020-07-24 18:00:00";"1.097605858794495";"8.152307064107799";"0.774421911482782";"1.393959440669008";"1.833001784186806";"2.135060628766790"
"2020-07-24 17:00:00";"1.155851212274763";"7.289600194730116";"0.815517244216082";"1.467931039588948";"1.930271524498854";"2.248359368954736"
"2020-07-24 16:00:00";"1.168956443422970";"7.843252799057162";"0.824763712859540";"1.484574683147172";"1.952157260516360";"2.273851637268753"
"2020-07-24 15:00:00";"1.280514182025920";"7.996128429343835";"0.903473895096066";"1.626253011172919";"2.138458683983286";"2.490853517877346"
"2020-07-24 14:00:00";"1.104028887562302";"7.541076487252124";"0.778953715113402";"1.402116687204123";"1.843728242229044";"2.147554690938291"
"2020-07-24 13:00:00";"1.110633066241094";"7.850963429020840";"0.783613330070105";"1.410503994126189";"1.854757220622627";"2.160401125539065"
"2020-07-24 12:00:00";"1.114468594571270";"10.323164426059980";"0.786319508391951";"1.415375115105513";"1.861162552934021";"2.167861987252460"
"2020-07-24 11:00:00";"1.127405847340438";"8.032050422421884";"0.795447458956864";"1.431805426122356";"1.882767765058531";"2.193027504373690"
"2020-07-24 10:00:00";"1.163884368617731";"6.709420858071020";"0.821185082302510";"1.478133148144518";"1.943686895591610";"2.263985447929421"
"2020-07-24 09:00:00";"1.231923039594422";"10.704137253149850";"0.869190144602731";"1.564542260284915";"2.057311476122684";"2.396334128899015"
"2020-07-24 08:00:00";"1.116996512290553";"11.715403422982890";"0.788103094782779";"1.418585570609002";"1.865384175525223";"2.172779287531023"
"2020-07-24 07:00:00";"1.280138995741712";"8.263088914947918";"0.903209180328874";"1.625776524591974";"2.137832122888658";"2.490123706299312"
"2020-07-24 06:00:00";"1.190142768116986";"8.671637469234112";"0.839711841949207";"1.511481315508572";"1.987538422755367";"2.315063231904503"
"2020-07-24 05:00:00";"1.199226316399794";"8.999323867478026";"0.846120789904299";"1.523017421827739";"2.002707948387656";"2.332732531091214"
"2020-07-24 04:00:00";"1.151488589949431";"9.091530054644808";"0.812439171797654";"1.462390509235777";"1.922985945215550";"2.239873205100596"
"2020-07-24 03:00:00";"1.421679759590637";"8.298579840665050";"1.003074052600061";"1.805533294680109";"2.374205198516364";"2.765448505122201"
"2020-07-24 02:00:00";"1.384936103859077";"8.003607937462418";"0.977149362167238";"1.758868851901028";"2.312843293444659";"2.693974822578655"
"2020-07-24 01:00:00";"1.518295328986843";"8.038518319688635";"1.071241704340717";"1.928235067813291";"2.535553199408028";"2.953384909334078"
"2020-07-24 00:00:00";"1.371888669655444";"9.545780540282093";"0.967943672479118";"1.742298610462413";"2.291054078324591";"2.668594980760755"
"2020-07-23 23:00:00";"1.321006941559725";"10.409280500521370";"0.932043786544918";"1.677678815780851";"2.206081592404741";"2.569619949322694"
"2020-07-23 22:00:00";"1.273697784418693";"12.075604838709680";"0.898664547895411";"1.617596186211741";"2.127075299979218";"2.477594275459313"
"2020-07-23 21:00:00";"1.406114225196079";"7.768482490272373";"0.992091703332789";"1.785765065999020";"2.348210756077451";"2.735170460061438"
"2020-07-23 20:00:00";"1.333277608419006";"11.353426215524590";"0.940701423717854";"1.693262562692138";"2.226573606059740";"2.593488824921389"
"2020-07-23 19:00:00";"1.307407765035354";"12.154017857142860";"0.922448811997166";"1.660407861594900";"2.183370967609041";"2.543166859492504"
"2020-07-23 18:00:00";"1.244871138114105";"8.205918618988902";"0.878325747447174";"1.580986345404913";"2.078934800650555";"2.421520743151541"
"2020-07-23 17:00:00";"1.520003747555704";"7.608612804878048";"1.072447088553191";"1.930404759395744";"2.538406258418025";"2.956708121573336"
"2020-07-23 16:00:00";"1.323906022229802";"10.707007508044330";"0.934089249017694";"1.681360648231849";"2.210923057123770";"2.575259234999521"
"2020-07-23 15:00:00";"1.315864142247964";"11.374988130282020";"0.928415255919397";"1.671147460654915";"2.197493117554100";"2.559616186820689"
"2020-07-23 14:00:00";"1.633639349623669";"7.277642770352369";"1.152623318901144";"2.074721974022059";"2.728177713871527";"3.177751857863148"
"2020-07-23 13:00:00";"1.500791792818698";"8.131278848764595";"1.058891987155415";"1.906005576879747";"2.506322294007227";"2.919337067262747"
"2020-07-23 12:00:00";"1.815383481189535";"8.557039788556326";"1.280853900617061";"2.305537021110710";"3.031690413586523";"3.531280163772404"
"2020-07-23 11:00:00";"1.504799213442630";"7.768482490272373";"1.061719445040078";"1.911095001072140";"2.513014686449192";"2.927132293507678"
"2020-07-23 10:00:00";"1.815463440368325";"10.987892129884420";"1.280910316259874";"2.305638569267773";"3.031823945415103";"3.531435700200327"
"2020-07-23 09:00:00";"1.585844618037239";"7.015108924806745";"1.118901480504052";"2.014022664907293";"2.648360512122188";"3.084781645600670"
"2020-07-23 08:00:00";"1.770812000190774";"8.834070796460177";"1.249406244579046";"2.248931240242283";"2.957256040318592";"3.444579811834779"
"2020-07-23 07:00:00";"1.722526956524894";"8.420497680303670";"1.215338463770342";"2.187609234786616";"2.876620017396573";"3.350655845537323"
"2020-07-23 06:00:00";"1.801202379248622";"8.051485414706278";"1.270848345358750";"2.287527021645750";"3.008007973345199";"3.503695113834875"
"2020-07-23 05:00:00";"1.612730306458087";"9.190578487033910";"1.137870827334317";"2.048167489201770";"2.693259611785005";"3.137079630678564"
"2020-07-23 04:00:00";"1.910856306997039";"8.512649232518477";"1.348215283270133";"2.426787509886239";"3.191130032685054";"3.716993705537378"
"2020-07-23 03:00:00";"1.786979476659161";"8.314131038312050";"1.260813297420630";"2.269463935357134";"2.984255726020798";"3.476028753362913"
"2020-07-23 02:00:00";"2.107536566778375";"8.558873963989711";"1.486984133226964";"2.676571439808536";"3.519586066519885";"4.099575736919717"
"2020-07-23 01:00:00";"1.742836077328087";"8.352391577185887";"1.229667676781483";"2.213401818206670";"2.910536249137905";"3.390161104993016"
"2020-07-23 00:00:00";"1.650146546278199";"8.377508916707463";"1.164270063207396";"2.095686113773313";"2.755744732284593";"3.209861622389284"
"2020-07-22 23:00:00";"1.519385011132885";"6.909898477157360";"1.072010535632647";"1.929618964138764";"2.537372968591918";"2.955504556773313"
"2020-07-22 22:00:00";"1.459964146269932";"8.513859275053305";"1.030085814312674";"1.854154465762814";"2.438140124270786";"2.839919214293908"
"2020-07-22 21:00:00";"1.673250615724903";"8.223381615981330";"1.180571267761459";"2.125028281970626";"2.794328528260587";"3.254803610120771"
"2020-07-22 20:00:00";"1.731806133012899";"8.478907134767836";"1.221885438292434";"2.199393788926382";"2.892116242131541";"3.368705680301030"
"2020-07-22 19:00:00";"1.551091562013877";"7.689690589292591";"1.094381268754236";"1.969886283757624";"2.590322908563175";"3.017180073460467"
"2020-07-22 18:00:00";"2.004311404683167";"8.096654275092936";"1.414153046637568";"2.545475483947623";"3.347200045820889";"3.898782366766241"
"2020-07-22 17:00:00";"1.628898252313598";"5.397647906997702";"1.149278211354595";"2.068700780438270";"2.720260081363709";"3.168529485257555"
"2020-07-22 16:00:00";"1.564818672831673";"7.593179513184585";"1.104066508053458";"1.987319714496225";"2.613247183628894";"3.043882020811572"
"2020-07-22 15:00:00";"1.485488625802518";"8.382198586522987";"1.048094752649555";"1.886570554769198";"2.480766005090205";"2.889569378679548"
"2020-07-22 14:00:00";"1.489306277607885";"8.109260763606825";"1.050788318090008";"1.891418972562014";"2.487141483605167";"2.896995467014144"
"2020-07-22 13:00:00";"1.603379054731502";"7.415500804754241";"1.131272999727226";"2.036291399509008";"2.677643021401608";"3.118889595310999"
"2020-07-22 12:00:00";"1.703637991052438";"8.259100937672367";"1.202011249242553";"2.163620248636596";"2.845075445057571";"3.313913069270921"
"2020-07-22 11:00:00";"1.837472902087738";"8.229030706876417";"1.296439214250793";"2.333590585651427";"3.068579746486522";"3.574248459262198"
"2020-07-22 10:00:00";"1.334563025252080";"9.417452830188680";"0.941608356705634";"1.694895042070142";"2.228720252170973";"2.595989215065866"
"2020-07-22 09:00:00";"1.544309993747758";"8.401009888491478";"1.089596495588696";"1.961273692059653";"2.578997689558756";"3.003988581004160"
"2020-07-22 08:00:00";"1.437965351474835";"8.095012839572917";"1.014564442429466";"1.826215996373040";"2.401402136962973";"2.797127204510980"
"2020-07-22 07:00:00";"1.690980199829737";"8.634135793570708";"1.193080474324315";"2.147544853783766";"2.823936933715661";"3.289291160167393"
"2020-07-22 06:00:00";"1.654910042003801";"9.084635219171850";"1.167630974080460";"2.101735753344827";"2.763699770146347";"3.219127564346082"
"2020-07-22 05:00:00";"1.567905765699797";"7.629936305732484";"1.106244623577079";"1.991240322438742";"2.618402628718660";"3.049887027424160"
"2020-07-22 04:00:00";"1.503930918558911";"8.164531079607414";"1.061106814761009";"1.909992266569817";"2.511564633993381";"2.925443288109670"
"2020-07-22 03:00:00";"1.473754602807541";"7.461691790208048";"1.039815747536431";"1.871668345565576";"2.461170186688593";"2.866744381607160"
"2020-07-22 02:00:00";"1.712806542777283";"7.777056417580990";"1.208480171848416";"2.175264309327150";"2.860386926438063";"3.331747716975908"
"2020-07-22 01:00:00";"1.503240005385926";"8.512044340225964";"1.060619337133403";"1.909114806840126";"2.510410808994496";"2.924099325245662"
"2020-07-22 00:00:00";"1.596374082039429";"8.298579840665049";"1.126330602327819";"2.027395084190075";"2.665944717005846";"3.105263537030973"
"2020-07-21 23:00:00";"1.370965668590529";"9.119214372716200";"0.967292443949984";"1.741126399109972";"2.289512666546184";"2.666799561013112"
"2020-07-21 22:00:00";"1.446776104698585";"9.158957106812448";"1.020780918315113";"1.837405652967203";"2.416116094846637";"2.814265863317404"
"2020-07-21 21:00:00";"1.678181644567589";"11.872150644202180";"1.184050382556021";"2.131290688600838";"2.802563346427874";"3.264395437147730"
"2020-07-21 20:00:00";"1.641819135680009";"7.516942771084338";"1.158394612396451";"2.085110302313612";"2.741837956585615";"3.193663160650661"
"2020-07-21 19:00:00";"1.904752760796662";"7.362178108290825";"1.343908892339867";"2.419036006211761";"3.180937110530425";"3.705121100190140"
"2020-07-21 18:00:00";"2.189696264398024";"7.000759745193151";"1.544952364325272";"2.780914255785491";"3.656792761544700";"4.259392609482477"
"2020-07-21 17:00:00";"1.983840173234764";"7.380321606801799";"1.399709455560084";"2.519477020008150";"3.313013089302056";"3.858961770021375"
"2020-07-21 16:00:00";"2.247641384630691";"6.678746654772524";"1.585835865822765";"2.854504558480977";"3.753561112333253";"4.372107336582970"
"2020-07-21 15:00:00";"1.896519291468501";"7.325709393346380";"1.338099722313887";"2.408579500164996";"3.167187216752396";"3.689105372814173"
"2020-07-21 14:00:00";"1.976290261583294";"6.424089665898001";"1.394382573450435";"2.509888632210783";"3.300404736844100";"3.844275697613355"
