DateTime,recouvrement corr %,der_rec,temps,v_der_rec,Temperature,MMM,dhw,Acute thermal stress,thermal_stress_category,Acute thermal stress plage,thermal_stress_category_plage,phioc,Hauteur,Période,puissance,Hauteur f,Période f,puissance f,Hauteur STL,Période STL,puissance STL
2005-08-23,4.4752271385902205,-0.009030628339002256,1.0,-0.009030628339002256,26.77685131722068,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.00812024293422,1.978044355255679,10.417685798073366,19435.351344374303,0.4534162445430844,1.5924623314585846,156.10341669515097,1.7258529481030709,9.887116638279918,14041.914505619994
2005-08-24,4.466222990143295,-0.009004148446925875,1.0,-0.009004148446925875,26.81869706865245,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.023402105327956,1.7035226892869018,10.15331060010718,14049.232704778457,0.1749436523696941,1.2837639354681567,18.73400530500063,1.4743719159762292,9.369253328607858,9711.094285513813
2005-08-25,4.457245321588445,-0.008977668554849494,1.0,-0.008977668554849494,26.857988501325437,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.5724758434413517,1.4870348814805248,9.396932310367744,9907.806125107096,-0.0323593159325694,0.511200970943507,0.255234527203368,1.2420823376492205,8.982360545492257,6607.548280645671
2005-08-26,4.448294132925672,-0.008951188662773113,1.0,-0.008951188662773113,26.88788905620849,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.2080110918369,1.6648958501418845,8.343711581181486,11027.638333535644,0.1553685212333168,-0.5097151243810337,-5.866818788925154,1.6015878870882776,8.301788051811197,10153.652173789496
2005-08-27,4.439369424154975,-0.008924708770696732,1.0,-0.008924708770696732,26.90218572855582,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.563531609598864,2.582322371368902,8.801486928792635,27985.047805516675,1.0529940481735711,-0.004926175081952,-2.6044184628944933,2.301967490812725,9.08436233715542,22953.129644922545
2005-08-28,4.430471195276356,-0.008898228878619463,1.0,-0.008898228878619463,26.899894354375064,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.620928035913799,2.5066345567331294,9.520027168146386,28521.300372636917,0.9354174934616826,0.7275417133013743,303.54142099778414,2.4149801335096286,9.843254413735549,27372.529001504376
2005-08-29,4.421599446289813,-0.008871748986543082,1.0,-0.008871748986543082,26.88184133091178,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.386691329055966,2.242148953594836,11.111381262266592,26634.592763241,0.6391694595072135,2.270298872113077,442.2462448226794,2.211221360683031,11.44455886056367,26681.644207874837
2005-08-30,4.412754177195344,-0.008845269094468478,1.0,-0.008845269094468478,26.84636635097262,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.073387595030544,2.1828905944594807,11.403560921060697,25909.17090057601,0.5575725382217356,2.464445505720444,365.31799044923184,2.295236733433114,11.97840773219282,30088.68121339137
2005-08-31,4.403935387992954,-0.00881878920239032,1.0,-0.00881878920239032,26.79611388574333,29.179699458364787,0.6810220902370219,0,0.0,0,0,-2.897416182918059,1.880308916087108,10.88165479823416,18344.35493751461,0.2428485721788688,1.8529409722691872,52.105285851406165,2.039499879335157,10.87822143640112,21575.17626044962
2005-09-01,4.39514307868264,-0.00879230931031394,1.0,-0.00879230931031394,26.74212760750473,29.179699458364787,0.6810220902370219,0,0.0,0,0,-7.762926063508297,1.95359618025432,11.199878415174714,20381.305200725736,0.3103748313254229,2.0891010412796907,95.95807522296516,1.8491000235909203,10.652806967596597,17367.36594221507
2005-09-02,4.386377249264401,-0.008765829418239335,1.0,-0.008765829418239335,26.69630012388997,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.067918834909707,1.999294732752131,10.544480262936249,20096.84631294357,0.3472088142793471,1.3625638040614307,78.32265858451416,1.694804497741585,9.964795368429025,13647.612718015278
