DateTime,Temperature,MMM,dhw,Acute thermal stress,thermal_stress_category,Acute thermal stress plage,thermal_stress_category_plage
2007-11-12,27.70658578193225,29.348023213666895,0.07060790194605004,0,0,0,0
2007-11-13,27.714113509568644,29.348023213666895,0.058162880718190355,0,0,0,0
2007-11-14,27.51444090964861,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-15,27.491301786774248,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-16,27.423003810783865,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-17,27.356599035755895,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-18,27.30280808777533,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-19,27.3449017583808,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-20,27.553972748792972,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-21,27.6291298219211,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-22,27.633907900540617,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-23,27.825046070725207,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-24,27.857801452456396,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-25,27.852835556281065,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-26,28.01511743719284,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-27,28.13281143035812,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-28,28.174401749914082,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-29,28.43215505078908,29.348023213666895,0.05445942515875709,0,0,0,0
2007-11-30,28.34728405367508,29.348023213666895,0.05445942515875709,0,0,0,0
2007-12-01,28.397205960006193,29.348023213666895,0.05445942515875709,0,0,0,0
2007-12-02,28.655635404082094,29.348023213666895,0.05445942515875709,0,0,0,0
2007-12-03,28.637649994938887,29.348023213666895,0.05445942515875709,0,0,0,0
2007-12-04,28.519159655336964,29.348023213666895,0.05445942515875709,0,0,0,0
2007-12-05,28.394321082349155,29.348023213666895,0.05445942515875709,0,0,0,0
2007-12-06,28.089703544951387,29.348023213666895,0.05445942515875709,0,0,0,0
2007-12-07,28.103113718435367,29.348023213666895,0.05445942515875709,0,0,0,0
2007-12-08,28.203340678911445,29.348023213666895,0.044555843771641054,0,0,0,0
2007-12-09,28.32814168838814,29.348023213666895,0.02406149872386164,0,0,0,0
2007-12-10,28.28075156270914,29.348023213666895,0.005167359251482315,0,0,0,0
2007-12-11,28.35611147879756,29.348023213666895,0.0,0,0,0,0
2007-12-12,28.219575628434587,29.348023213666895,0.0,0,0,0,0
2007-12-13,28.107839208139236,29.348023213666895,0.0,0,0,0,0
2007-12-14,28.103128743839807,29.348023213666895,0.0,0,0,0,0
2007-12-15,28.139925959371777,29.348023213666895,0.0,0,0,0,0
2007-12-16,28.244735668209334,29.348023213666895,0.0,0,0,0,0
2007-12-17,28.453881785643787,29.348023213666895,0.0,0,0,0,0
2007-12-18,28.318480353317863,29.348023213666895,0.0,0,0,0,0
2007-12-19,28.154590754128463,29.348023213666895,0.0,0,0,0,0
2007-12-20,28.014929619637016,29.348023213666895,0.0,0,0,0,0
2007-12-21,28.42792539943251,29.348023213666895,0.0,0,0,0,0
2007-12-22,28.288061421980817,29.348023213666895,0.0,0,0,0,0
2007-12-23,28.24874745120118,29.348023213666895,0.0,0,0,0,0
2007-12-24,28.189291925737724,29.348023213666895,0.0,0,0,0,0
2007-12-25,28.171884994666343,29.348023213666895,0.0,0,0,0,0
2007-12-26,28.161787922866647,29.348023213666895,0.0,0,0,0,0
2007-12-27,28.129077617348845,29.348023213666895,0.0,0,0,0,0
2007-12-28,28.143832564532342,29.348023213666895,0.0,0,0,0,0
2007-12-29,28.061936597502157,29.348023213666895,0.0,0,0,0,0
2007-12-30,28.034289853288694,29.348023213666895,0.0,0,0,0,0
2007-12-31,28.020646786035538,29.348023213666895,0.0,0,0,0,0
2008-01-01,28.03187827587226,29.348023213666895,0.0,0,0,0,0
2008-01-02,28.072086258217496,29.348023213666895,0.0,0,0,0,0
2008-01-03,27.804513855525332,29.348023213666895,0.0,0,0,0,0
2008-01-04,27.801794257317372,29.348023213666895,0.0,0,0,0,0
2008-01-05,27.877514783112918,29.348023213666895,0.0,0,0,0,0
2008-01-06,27.992376487536827,29.348023213666895,0.0,0,0,0,0
2008-01-07,28.349049538699543,29.348023213666895,0.0,0,0,0,0
2008-01-08,28.317721570392468,29.348023213666895,0.0,0,0,0,0
2008-01-09,28.46415164959487,29.348023213666895,0.0,0,0,0,0
2008-01-10,28.35960488533541,29.348023213666895,0.0,0,0,0,0
2008-01-11,28.311350798899756,29.348023213666895,0.0,0,0,0,0
2008-01-12,28.533283535533016,29.348023213666895,0.0,0,0,0,0
2008-01-13,28.428278496437397,29.348023213666895,0.0,0,0,0,0
2008-01-14,28.260129195082527,29.348023213666895,0.0,0,0,0,0
2008-01-15,28.280105470317206,29.348023213666895,0.0,0,0,0,0
2008-01-16,28.20878738802959,29.348023213666895,0.0,0,0,0,0
2008-01-17,28.243728966110254,29.348023213666895,0.0,0,0,0,0
2008-01-18,28.421937775753666,29.348023213666895,0.0,0,0,0,0
2008-01-19,28.34289663557162,29.348023213666895,0.0,0,0,0,0
2008-01-20,28.213730746098193,29.348023213666895,0.0,0,0,0,0
2008-01-21,28.15918101519218,29.348023213666895,0.0,0,0,0,0
2008-01-22,28.17547606633322,29.348023213666895,0.0,0,0,0,0
2008-01-23,28.126388069949837,29.348023213666895,0.0,0,0,0,0
2008-01-24,28.01719094300886,29.348023213666895,0.0,0,0,0,0
2008-01-25,27.922282975712974,29.348023213666895,0.0,0,0,0,0
2008-01-26,27.775762744083764,29.348023213666895,0.0,0,0,0,0
2008-01-27,27.834361821492752,29.348023213666895,0.0,0,0,0,0
2008-01-28,28.00622991045248,29.348023213666895,0.0,0,0,0,0
2008-01-29,27.97726844334839,29.348023213666895,0.0,0,0,0,0
2008-01-30,27.975585598048472,29.348023213666895,0.0,0,0,0,0
2008-01-31,27.799375167198715,29.348023213666895,0.0,0,0,0,0
2008-02-01,27.792440943038653,29.216748955284597,0.0,0,0,0,0
2008-02-02,28.014756827485723,29.216748955284597,0.0,0,0,0,0
2008-02-03,28.307872417766408,29.216748955284597,0.0,0,0,0,0
2008-02-04,28.378762276026805,29.216748955284597,0.0,0,0,0,0
2008-02-05,28.141781596823048,29.216748955284597,0.0,0,0,0,0
2008-02-06,28.16386894138488,29.216748955284597,0.0,0,0,0,0
2008-02-07,28.140857534448504,29.216748955284597,0.0,0,0,0,0
2008-02-08,28.213370136391063,29.216748955284597,0.0,0,0,0,0
2008-02-09,28.094541725188737,29.216748955284597,0.0,0,0,0,0
2008-02-10,28.209643836084,29.216748955284597,0.0,0,0,0,0
2008-02-11,28.39990302010744,29.216748955284597,0.0,0,0,0,0
2008-02-12,28.443611921692796,29.216748955284597,0.0,0,0,0,0
2008-02-13,28.313799939827405,29.216748955284597,0.0,0,0,0,0
2008-02-14,28.258904624618737,29.216748955284597,0.0,0,0,0,0
2008-02-15,28.618793112336743,29.216748955284597,0.0,0,0,0,0
2008-02-16,28.674507312088704,29.216748955284597,0.0,0,0,0,0
2008-02-17,28.595511248120037,29.216748955284597,0.0,0,0,0,0
2008-02-18,28.464316929043974,29.216748955284597,0.0,0,0,0,0
2008-02-19,28.574573346999657,29.216748955284597,0.0,0,0,0,0
2008-02-20,28.627883482037372,29.216748955284597,0.0,0,0,0,0
2008-02-21,28.68338732612683,29.216748955284597,0.0,0,0,0,0
2008-02-22,28.705384518261905,29.216748955284597,0.0,0,0,0,0
2008-02-23,28.840936204632452,29.216748955284597,0.0,0,0,0,0
2008-02-24,28.839824324702153,29.216748955284597,0.0,0,0,0,0
2008-02-25,28.830102888014014,29.216748955284597,0.0,0,0,0,0
2008-02-26,28.768145632707355,29.216748955284597,0.0,0,0,0,0
2008-02-27,28.66706222417687,29.216748955284597,0.0,0,0,0,0
2008-02-28,28.703356088659277,29.216748955284597,0.0,0,0,0,0
2008-02-29,28.60774944005583,29.216748955284597,0.0,0,0,0,0
2008-03-01,28.636402886368355,28.978435183421563,0.0,0,0,0,1
2008-03-02,28.550397471217323,28.978435183421563,0.0,0,0,0,1
2008-03-03,28.552238083264157,28.978435183421563,0.0,0,0,0,1
2008-03-04,28.607501520882177,28.978435183421563,0.0,0,0,0,1
2008-03-05,28.56427343223969,28.978435183421563,0.0,0,0,0,1
2008-03-06,28.35240020389499,28.978435183421563,0.0,0,0,0,0
2008-03-07,28.25285689932205,28.978435183421563,0.0,0,0,0,0
2008-03-08,28.247027042390062,28.978435183421563,0.0,0,0,0,0
2008-03-09,28.154372885763767,28.978435183421563,0.0,0,0,0,0
2008-03-10,28.228868841095508,28.978435183421563,0.0,0,0,0,0
2008-03-11,28.318420251700008,28.978435183421563,0.0,0,0,0,0
2008-03-12,28.295108336674357,28.978435183421563,0.0,0,0,0,0
2008-03-13,28.25165486696494,28.978435183421563,0.0,0,0,0,0
2008-03-14,28.249100548206076,28.978435183421563,0.0,0,0,0,0
2008-03-15,28.300239512298774,28.978435183421563,0.0,0,0,0,0
2008-03-16,28.316309182372823,28.978435183421563,0.0,0,0,0,0
2008-03-17,28.330357935546516,28.978435183421563,0.0,0,0,0,0
2008-03-18,27.96335491881491,28.978435183421563,0.0,0,0,0,0
2008-03-19,28.11069403498735,28.978435183421563,0.0,0,0,0,0
2008-03-20,28.15305816287317,28.978435183421563,0.0,0,0,0,0
2008-03-21,28.043402761096033,28.978435183421563,0.0,0,0,0,0
2008-03-22,27.858079422438948,28.978435183421563,0.0,0,0,0,0
2008-03-23,27.834271669065973,28.978435183421563,0.0,0,0,0,0
2008-03-24,27.91718936359972,28.978435183421563,0.0,0,0,0,0
2008-03-25,28.147408610794773,28.978435183421563,0.0,0,0,0,0
2008-03-26,28.325887877718547,28.978435183421563,0.0,0,0,0,0
2008-03-27,28.21110130031701,28.978435183421563,0.0,0,0,0,0
2008-03-28,28.21140180840629,28.978435183421563,0.0,0,0,0,0
2008-03-29,28.21865907876233,28.978435183421563,0.0,0,0,0,0
2008-03-30,28.27127804519471,28.978435183421563,0.0,0,0,0,0
2008-03-31,28.378529382257643,28.978435183421563,0.0,0,0,0,0
2008-04-01,28.46463246253771,28.620467475553525,0.0,0,0,0,1
2008-04-02,28.608448121363406,28.620467475553525,0.0,0,0,0,1
2008-04-03,28.53634871804365,28.620467475553525,0.0,0,0,0,1
2008-04-04,28.39254808462242,28.620467475553525,0.0,0,0,0,1
2008-04-05,28.624352511988366,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-06,28.487831687029868,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-07,28.296903872507766,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-08,28.312875877452843,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-09,28.388641479461814,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-10,28.472971562015104,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-11,28.60767431303348,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-12,28.42825595833074,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-13,28.25595964534382,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-14,28.37396165930062,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-15,28.28124740105646,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-16,28.160368022144805,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-17,28.032456753944103,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-18,28.059547558192417,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-19,28.022329631335484,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-20,27.995456695451907,28.620467475553525,0.0005550052049773469,0,0,0,1
2008-04-21,28.110633933369524,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-22,28.091852177789708,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-23,28.230724478546765,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-24,28.257837820901774,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-25,28.222092383682284,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-26,28.216119785407912,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-27,28.093279591213776,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-28,28.17260621408062,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-29,28.15332110745129,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-04-30,28.194190207592964,28.620467475553525,0.0005550052049773469,0,0,0,0
2008-05-01,28.250024610580567,28.45088447651198,0.0005550052049773469,0,0,0,0
2008-05-02,28.559855963327298,28.45088447651198,0.016122360464308393,0,0,0,1
2008-05-03,28.04358306594959,28.45088447651198,0.016122360464308393,0,0,0,1
2008-05-04,28.275980996791905,28.45088447651198,0.016122360464308393,0,0,0,1
2008-05-05,28.20953114555054,28.45088447651198,0.016122360464308393,0,0,0,1
2008-05-06,28.265448188262706,28.45088447651198,0.016122360464308393,0,0,0,1
2008-05-07,28.36310580457548,28.45088447651198,0.016122360464308393,0,0,0,1
2008-05-08,28.380122075130775,28.45088447651198,0.016122360464308393,0,0,0,1
2008-05-09,28.380940959674078,28.45088447651198,0.016122360464308393,0,0,0,1
2008-05-10,28.49484855091448,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-11,28.427136565698177,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-12,28.400729417352938,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-13,28.313709787400573,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-14,28.30772216372174,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-15,28.27874567121324,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-16,28.440569277288855,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-17,28.164011682727317,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-18,28.0169204857285,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-19,27.99060348981006,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-20,28.058540856093327,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-21,28.041314229875567,28.45088447651198,0.022402942521808272,0,0,0,1
