DateTime,mpts,mpww,swh,shts,puissance calculée
1987-02-26,10.022989178591772,2.896739564793001,1.9847833398836765,1.9334415951498463,17865.22400623388
1987-02-27,9.455426307777472,3.5779738836497743,1.8413845555687476,1.6747105887346858,12644.73511892508
1987-02-28,8.681864726557745,4.17068125755276,1.8213303298988608,1.531934585283619,9714.994212377223
1987-03-01,8.938274815234948,4.192403734871005,1.937377447317218,1.6544489243508682,11665.665553263168
1987-03-02,9.178878936292277,3.4796875762621795,1.99027546549289,1.8698384383749829,15301.954208082532
1987-03-03,9.260438011995282,2.738228752785043,1.7838818204058313,1.753257859286998,13572.886180089856
1987-03-04,10.002577864183973,2.750991845587716,1.8793219795167875,1.8514157282522645,16348.161823209482
1987-03-05,10.034374619261921,2.5424174582180363,1.7583627430026219,1.7266209692007481,14263.740270595834
1987-03-06,10.27713968483911,2.554751897501076,1.6791141300942376,1.6718859758728852,13697.290245107957
1987-03-07,11.31922361877718,2.9910725296280525,1.803406825400179,1.8002912335500891,17492.475030567668
1987-03-08,11.1653969565047,2.3751750003129124,1.8224476183319107,1.8121126875201132,17482.102390908945
1987-03-09,10.691605073289022,2.2839530607154437,1.7419285533524682,1.721079691443542,15100.591452735871
1987-03-10,10.936133165264483,2.527200521248678,1.8448662068979995,1.8063869922555942,17015.09874403306
1987-03-11,9.916411758452256,3.36139472052297,1.8733271009835153,1.7449672097825488,14397.204779952623
1987-03-12,9.272522670887545,3.12803653336753,1.710640580959083,1.6203732984409118,11608.527893417573
1987-03-13,8.962695609192762,3.3429329027077506,1.6485960065129472,1.509220060565232,9734.034363099096
1987-03-14,9.35183529343881,2.653377708995325,1.5608849682505357,1.5144889347770811,10227.703938931309
1987-03-15,10.806856906490268,2.356522786701243,1.6079590062679763,1.5909941000589891,13043.244301715415
1987-03-16,10.602373112791396,2.5824276621674533,1.6119929871725371,1.5743745662796318,12530.4971905113
1987-03-17,9.939905760033817,2.147073998747035,1.5238170838333638,1.5108277635640388,10818.35604091029
1987-03-18,9.884881292066504,2.281784021310576,1.5063009408701569,1.4854902414602056,10400.64214851391
1987-03-19,9.41578464069667,2.40859209236618,1.4614786770395751,1.4342338444776122,9235.183716740688
1987-03-20,8.930924439374746,2.5537199733225235,1.4286031769736407,1.383294535049225,8148.446657075416
1987-03-21,8.784674380523981,2.288694810170969,1.378324660070116,1.371783105181836,7882.16745821279
1987-03-22,9.906174624645676,2.320793069462911,1.5591085387577763,1.5534622965848355,11398.730956059362
1987-03-23,10.999406523023064,2.836153202968334,1.8504093870532154,1.8476982029799518,17905.25108864417
1987-03-24,10.119049710306232,2.7914814577373113,1.6326344744755243,1.630915807016756,12833.700584784483
1987-03-25,10.833605959101979,2.8812617540251915,1.6572157604811038,1.6555944319316798,14158.917101577817
1987-03-26,11.760682466400791,3.1667728737285397,1.9082846860478835,1.9076979245806984,20408.017981833353
1987-03-27,10.751431827216111,2.298773164457117,1.749114346348289,1.7400049815008445,15520.8813237995
1987-03-28,9.583017642525842,2.858330631568153,1.6503904394508757,1.5828123198407051,11447.488635021318
1987-03-29,9.055432750301199,3.185907914249441,1.5925837953851747,1.4835973899925559,9503.649707030538
1987-03-30,8.787367229131922,2.8182625725424666,1.5469406281964961,1.4846721095043658,9235.681890728025
1987-03-31,9.48958801615843,2.862232167529673,1.6103057687812141,1.6033138344713365,11631.441148704687
1987-04-01,9.766937620201787,2.9845406915172257,1.7326215783243006,1.7282457166153018,13909.723009068251
1987-04-02,9.724359707895527,2.8450584140943085,1.998567261180013,1.9601703101065153,17815.487807400536
1987-04-03,10.062438956223078,2.705053074186391,1.8876058483138731,1.8406193960797608,16254.751581509869
1987-04-04,9.986908912364001,4.000967335980451,2.0223971048808727,1.684719346057058,13515.599194800194
1987-04-05,10.749379283402808,3.845317720471639,2.1205858795237362,1.8822607463884007,18159.004950226918
1987-04-06,10.652697635838663,3.7457835842799585,2.164857291673761,2.0142158491397613,20607.28168633096
1987-04-07,9.826151337834958,4.146946212513194,2.131194073704632,1.8086403868599392,15326.288164329468
1987-04-08,9.224352359396999,2.5447406025078765,1.6634117670548132,1.6269704086546408,11642.44732558746
1987-04-09,9.584765856405205,2.4820070284207523,1.4490992931745883,1.4463453606219194,9560.368037304585
1987-04-10,11.457730433368507,2.1465788118896922,1.5700182234682256,1.5649393305141406,13379.586782887287
1987-04-11,11.396045718262869,2.8809406583518955,2.1640139511862366,2.1621002636093865,25401.240812478853
1987-04-12,10.008851975886207,2.746555150170703,2.2158365993982083,2.202921485769351,23159.618084240727
1987-04-13,9.598151997072476,2.2809090947708097,1.8667086852186672,1.8625577088918472,15876.551919827181
1987-04-14,9.694792236913312,2.1420776869559246,1.675102720673173,1.6689822830641519,12876.298880954271
1987-04-15,9.61264335363922,3.009558804361877,1.8204759723777248,1.718026898385349,13528.568256763541
1987-04-16,9.780022797416692,4.574991464912676,2.28995718622282,1.878648251569878,16458.107772629995
1987-04-17,9.752375567522071,4.9937138977265665,2.5557169230478274,2.045842299994228,19462.732559119388
1987-04-18,9.428470889845514,4.47219272455368,2.2961491621744763,1.9884661899921074,17775.70261978196
1987-04-19,8.96313661827845,4.227659303461546,2.2857609056035977,1.923890887306504,15818.670529348077
1987-04-20,8.837915623203603,3.5784380391480277,1.9768794243921062,1.7624085607968263,13089.170589455003
1987-04-21,9.370963641720238,3.5184757232142125,1.8911462123710283,1.7256525085690884,13305.770749750536
1987-04-22,9.44241115337923,3.9934225080796675,1.9969816144644217,1.7771072964088412,14218.680533096012
1987-04-23,8.849769341460155,2.501760592302498,1.871386356465068,1.8436470063975714,14342.887303225894
1987-04-24,9.080551415888499,2.365783806546274,1.6757171218280957,1.651506382558496,11809.236608571655
1987-04-25,8.974976870608721,2.939261730962992,1.6386204856402802,1.5650227099533338,10481.506678449434
1987-04-26,8.311923413409783,2.791141164697799,1.5091505906615217,1.4401886412582936,8220.332511480823
1987-04-27,8.434693273253425,2.443143932847188,1.3117618926568038,1.2743903922856294,6531.656857146141
1987-04-28,8.929667058508306,3.033976802279042,1.4489973184366514,1.3501909014967135,7762.019156111877
1987-04-29,10.85202498971658,3.228619950260643,2.0412855402990067,1.949736824370132,19670.339833834903
1987-04-30,12.087478951746082,3.45151609878322,2.4187281713376145,2.3102893278163217,30762.212237244028
1987-05-01,10.96718424467465,3.905274776853066,2.2113828963838777,1.9323146675177316,19525.39956142268
1987-05-02,11.666521303588194,3.6894816538306676,2.446647618527364,2.280225588845222,28923.18383590341
1987-05-03,10.717851510202312,3.6862812162024867,2.3487434058014323,2.2085969691064,24928.13391116194
1987-05-04,9.841476908534778,2.5122941608478393,1.8829915921877707,1.8592716683785266,16221.651628340614
1987-05-05,10.199316393734469,2.656284400622629,1.8891685204837632,1.8498894084998154,16642.236348047663
1987-05-06,9.569134272530661,2.8299471941279517,1.9900623799403625,1.940702516257925,17184.609823715193
1987-05-07,8.796092139417205,3.417635640164558,1.890610005283931,1.7540663173852522,12904.19382107033
1987-05-08,8.31742559088799,2.4242539874675746,1.6849410660419746,1.6601376132712882,10930.151772921075
1987-05-09,8.813857735959047,2.3223130801030827,1.662670535659294,1.6407800706885187,11313.992081598424
1987-05-10,8.84239540022896,2.1177864442513132,1.5110616429308463,1.500819927561437,9496.776026054207
1987-05-11,9.066248582289683,3.077490394074197,1.3741844050974286,1.3722370087219005,8140.19798406141
1987-05-12,11.602001001056042,2.2140102181699004,1.7303875388744743,1.7275227877023709,16509.33414957915
1987-05-13,11.89046066757711,3.353281860964268,1.9952313840150058,1.9946612976794873,22557.246862771877
1987-05-14,11.25068070741689,2.370289665077191,2.0852375928283786,2.078458862494952,23174.520424124108
1987-05-15,10.965165365677048,3.603240510344765,2.2811681461284437,2.280760261418464,27197.15961594722
1987-05-16,10.172677088421944,2.7594881265155125,2.0427276968695165,2.0157767183835884,19709.209151361425
1987-05-17,11.675363367432116,2.8770094059193827,2.370107314930358,2.3292714325927797,30203.66855877252
1987-05-18,11.421628621658689,3.2931499244659355,2.5918353272634165,2.5189895996496987,34556.509854955155
1987-05-19,9.852275234819096,3.849308142868518,2.2373165904422567,2.069600372905537,20121.41939450244
1987-05-20,10.634892651462449,4.308918335947785,2.2963529772962823,2.012328679144027,20534.306178271887
1987-05-21,11.030382529894217,4.555067754511175,2.335441412548548,1.9896353447803516,20820.283462048086
1987-05-22,10.046745765735803,3.653779549242374,2.1182176203595495,1.9247573885502736,17747.06307456948
1987-05-23,9.64967902733659,2.5137560534341223,1.8056714975776067,1.7740400693409166,14480.675014267204
1987-05-24,9.53202554618322,2.641496117172904,1.534417485478291,1.5325486449103838,10674.8756308442
1987-05-25,9.54182436408937,2.6427634063208254,1.3596084665677073,1.3539908848884494,8340.882227904205
